title,href,text
New Jersey Statutes Title 2B. Court Organization and Civil Code 2B § 25-2,https://codes.findlaw.com/nj/title-2b-court-organization-and-civil-code/nj-st-sect-2b-25-2.html,"
a. “Municipal prosecutor” means a person appointed to prosecute all offenses over which the municipal court has jurisdiction.


b. “Governing body” of a county or municipality means the officer or body that is the appropriate appointing authority for county counsel, municipal attorney or corporation counsel under the laws applicable to the form of county or municipal government established in the county or municipality pursuant to law, provided that the municipal corporation counsel shall be the appointing authority in any city of the first class with a population greater than 270,000, according to the latest federal decennial census and in any city of the second class with a population of greater than 30,000 but less than 43,000, according to the latest decennial census, which city of the second class is located in a county of the first class with a population less than 600,000 according to the latest federal decennial census.


c. “Municipal court” means any municipal or joint municipal or central municipal court established pursuant to statute.


d. “Attorney General” includes the Attorney General of New Jersey and any assistants or deputies who may be designated to carry out the responsibilities conferred on the Attorney General by this act or the laws of this State.


e. “County prosecutor” shall mean the prosecutor of the county in which the municipal court is situated and any assistant prosecutors of that county who may be designated by this act.
"
"New Jersey Statutes Title 52. State Government, Departments and Officers 52 § 27D-118.33",https://codes.findlaw.com/nj/title-52-state-government-departments-and-officers/nj-st-sect-52-27d-118-33.html,
New Jersey Statutes Title 54A. New Jersey Gross Income Tax Act 54A § 10-4,https://codes.findlaw.com/nj/title-54a-new-jersey-gross-income-tax-act/nj-st-sect-54a-10-4.html,
New Jersey Statutes Title 26. Health and Vital Statistics 26 § 2F-3,https://codes.findlaw.com/nj/title-26-health-and-vital-statistics/nj-st-sect-26-2f-3.html,"
(a) “Local health agency” means any county, regional, municipal or other governmental agency organized for the purpose of providing health services, administered by a full-time health officer and conducting a public health program pursuant to law.


(b) “Commissioner” shall mean the State Commissioner of Health or his designee.


(c) “Special projects and development fund” shall mean the fund established in section 7 of this act.  1


(d) “Priority health services” means those core activities pertaining to communicable disease and chronic illness as contained in the “standards of performance” or supplemented from the list of recognized activities as contained in the “standards of performance,” and designated annually by the commissioner with the approval of the Public Health Council.  For the purposes of this subsection, “standards of performance” means the “Recognized Public Health Activities and Minimum Standards of Performance for Local Boards of Health in New Jersey” as prescribed by the Public Health Council of the State Department of Health under authority of P.L.1947, c. 177 (
C. 26:1A-1 et seq.
).


(e) “Public health priority fund” shall mean State funds for priority health services to be rendered by local health agencies but shall not include grants from the special projects and development fund.


(f) “Annual expenditures for health purposes” shall mean the local effort as represented by the expenditures by a local health agency for health services which comply with the “standards of performance” excluding any sum paid to the local health agency as public health priority funds under the provisions of this act.



(g)(1) “Noninstitutional population” shall mean the number of inhabitants of a municipality or a group of municipalities making up a local health agency jurisdiction as enumerated in the last Federal census, or by a special census made by the Federal Bureau of the Census, or as estimated annually by the Department of Labor and Industry, whichever is the most recent, except that military personnel living on military reservations, inmates of Federal, State, and county institutions, and boarding students of colleges and universities shall be excluded.


(2) “Special needs population” shall mean the sum of the number of persons having income less than the poverty level and the number of persons over the age of 65, as listed in the most recent Federal census.



(g)(1) “Noninstitutional population” shall mean the number of inhabitants of a municipality or a group of municipalities making up a local health agency jurisdiction as enumerated in the last Federal census, or by a special census made by the Federal Bureau of the Census, or as estimated annually by the Department of Labor and Industry, whichever is the most recent, except that military personnel living on military reservations, inmates of Federal, State, and county institutions, and boarding students of colleges and universities shall be excluded.


(2) “Special needs population” shall mean the sum of the number of persons having income less than the poverty level and the number of persons over the age of 65, as listed in the most recent Federal census.


(h) “Full-time health officer” means a holder of a license as a health officer issued by the State Department of Health and who is employed by a local health agency to function during all the working hours of the regularly scheduled work week of the governmental unit to which the local health agency is attached and not regularly employed during the working hours of that scheduled work week in other activities for which he receives remuneration.


(i) Deleted by amendment.


(j) Deleted by amendment.


(k) “Criteria for participation” shall mean that a local health agency serving a minimum population of 25,000 is under the administrative direction of a full-time health officer, and all other employees are appropriately qualified and licensed as required by law.  The minimum population of 25,000 may be waived at the discretion of the commissioner in the case of a local health agency which from the period beginning January 1, 1960, has carried on and continues to carry on a comprehensive public health program under the direction of a full-time health officer.
"
New Jersey Statutes Title 40A. Municipalities and Counties 40A § 60-8.1,https://codes.findlaw.com/nj/title-40a-municipalities-and-counties/nj-st-sect-40a-60-8-1.html,
New Jersey Statutes Title 40. Municipalities and Counties 40 § 52-14,https://codes.findlaw.com/nj/title-40-municipalities-and-counties/nj-st-sect-40-52-14.html,"
a. In conducting its investigations pursuant to section 5 of this act,  1 a licensing authority shall hold a public hearing, at which the applicant, the operator or proposed operator and all other parties in interest including members of the general public, shall be entitled to be heard upon the merits of the application and the suitability of the premises proposed for licensing.  The time and place of the public hearing shall be determined within 30 days of receipt of the application, and shall be communicated to the applicant in sufficient time to enable compliance with the publication requirement under section 4 of this act.  2


b. No license shall be issued which would result in increasing the total number of persons authorized to be residents in rooming or boarding houses within the municipality to (1) more than 100 in a municipality having a population of 20,000 or fewer, or (2) to more than one-half of one percent of the population in any other municipality;  but nothing in this subsection shall warrant refusal of a license or license renewal for premises where a rooming or boarding house has been in lawful operation prior to the enactment of this act.


c. No license shall be issued for premises when any part of the boundary line of the premises is within 1,000 feet of the boundary line of any other premises for which a license is in force;  in the case of a municipality with a population greater than 100,000, according to the latest federal decennial census, this standard may be increased to 2,000 feet, at the discretion of the licensing authority;  but nothing in this subsection shall warrant refusal of a license or license renewal for premises where a rooming or boarding house has been in lawful operation prior to the enactment of this act.


d. Any municipality with a population greater than 100,000 according to the latest federal decennial census may refuse to grant a license for any rooming and boarding house to be situated in a neighborhood zoned as single family residential.
"
New Jersey Statutes Title 44. Poor 44 § 14-3,https://codes.findlaw.com/nj/title-44-poor/nj-st-sect-44-14-3.html,
New Jersey Statutes Title 40. Municipalities and Counties 40 § 14A-31.1,https://codes.findlaw.com/nj/title-40-municipalities-and-counties/nj-st-sect-40-14a-31-1.html,
New Jersey Statutes Title 33. Intoxicating Liquors 33 § 1-12.14,https://codes.findlaw.com/nj/title-33-intoxicating-liquors/nj-st-sect-33-1-12-14.html,
New Jersey Statutes Title 40. Municipalities and Counties 40 § 44-14,https://codes.findlaw.com/nj/title-40-municipalities-and-counties/nj-st-sect-40-44-14.html,
New Jersey Statutes Title 18A. Education 18A § 74-2,https://codes.findlaw.com/nj/title-18a-education/nj-st-sect-18a-74-2.html,
New Jersey Statutes Title 40. Municipalities and Counties 40 § 62-110.1,https://codes.findlaw.com/nj/title-40-municipalities-and-counties/nj-st-sect-40-62-110-1.html,"
a. The commission shall consist of seven members.  A municipality with a population of 100,000 or more shall have three members on the commission and a municipality with a population of 50,000 or more, but less than 100,000, shall have two members on the commission.  Members shall be appointed by the mayor in any municipality organized under P.L.1950, c.210 (
C. 40:69A-1 et seq.
) and by the governing body, by a majority vote, in any municipality organized under 
R.S. 40:79-1 et seq.
  A member of the commission shall be required to reside in the appointing municipality at the time of appointment;  however, if the commission member moves outside the appointing municipality during the member's term of office, the member may continue to serve on the commission to the end of the member's term.  A mayor, a manager or a member of the governing body of the appointing municipality may serve as a member of the commission unless this service is prohibited by the conflict of interest laws of this State.


b. Each commission member shall be appointed for a four-year term.  All additional members who may be appointed to a commission under this section shall be appointed before January 1, 1989, and their first term shall expire not later than December 31, 1992.  All terms of office of commission members already appointed and serving on the effective date of this amendatory and supplementary act shall not be affected by the provisions of this act.


c. The salaries of the president and the members of the commission shall be as follows:  The president shall receive a salary at the rate of $8,500.00 annually as compensation for service on the commission;  and any other member of the commission shall receive a salary at the rate of $7,500.00 annually as compensation for service on the commission.
"
"New Jersey Statutes Title 52. State Government, Departments and Officers 52 § 4-1",https://codes.findlaw.com/nj/title-52-state-government-departments-and-officers/nj-st-sect-52-4-1.html,
New Jersey Statutes Title 40A. Municipalities and Counties 40A § 6-1,https://codes.findlaw.com/nj/title-40a-municipalities-and-counties/nj-st-sect-40a-6-1.html,"
a. First class--counties having a population of more than 550,000 and a population density of more than 3,000 persons per square mile;


b. Second class--all other counties having a population of more than 200,000 except such counties bordering on the Atlantic ocean;


c. Third class--counties having a population of not less than 50,000 but not more than 200,000 except such counties bordering on the Atlantic ocean;


d. Fourth class--counties having a population of less than 50,000 except such counties bordering on the Atlantic ocean;


e. Fifth class--counties bordering on the Atlantic ocean having a population of more than 125,000;


f. Sixth class--counties bordering on the Atlantic ocean having a population of not more than 125,000.
"
New Jersey Statutes Title 2B. Court Organization and Civil Code 2B § 25-4,https://codes.findlaw.com/nj/title-2b-court-organization-and-civil-code/nj-st-sect-2b-25-4.html,"
a. Each municipal court in this State shall have at least one municipal prosecutor appointed by the governing body of the municipality, municipalities or county in accordance with applicable laws, ordinances and resolutions.


b. A municipal prosecutor shall be an attorney-at-law of this State in good standing, and shall serve for a term of one year from the date of his or her appointment, except as determined by the governing body of a county or a city of the first class with a population greater than 270,000, according to the latest federal decennial census, or the governing body of a city of the second class with a population of greater than 30,000 but less than 43,000, according to the latest decennial census, which city of the second class is located in a county of the first class with a population less than 600,000 according to the latest federal decennial census, and may continue to serve in office pending re-appointment or appointment of a successor.  A municipal prosecutor may be appointed to that position in one or more municipal courts.  The provisions of this act shall apply to each such position held.



c. (1) A municipal prosecutor of a joint municipal court shall be appointed upon the concurrence of the governing bodies of each of the municipalities in accordance with applicable laws, ordinances or resolutions.


(2) A municipal prosecutor of a central municipal court shall be appointed by the governing body of the county.



c. (1) A municipal prosecutor of a joint municipal court shall be appointed upon the concurrence of the governing bodies of each of the municipalities in accordance with applicable laws, ordinances or resolutions.


(2) A municipal prosecutor of a central municipal court shall be appointed by the governing body of the county.


d. Municipal prosecutors shall be compensated either on an hourly, per diem, annual or other basis as the county, municipality or municipalities provide.  In the case of a joint municipal court, municipalities shall, by similar ordinances, enter into an agreement fixing the compensation of the municipal prosecutor and providing for its payment.  In the case of a central municipal court, the county shall fix the compensation of the municipal prosecutor and provide for its payment.
The compensation of municipal prosecutors shall be in lieu of any and all other fees;  provided, however that when a municipal prosecutor is assigned to prosecute a de novo appeal in the Superior Court, the prosecutor shall be entitled to additional compensation unless the municipality expressly provides otherwise at the time the compensation is fixed.


e. In accordance with applicable laws, ordinances and resolutions, a municipality may appoint additional municipal prosecutors as necessary to administer justice in a timely and effective manner in its municipal court.  Such appointments shall be subject to this act.  This subsection also applies to joint municipal courts and central municipal courts.


f. Any municipal court having two or more municipal prosecutors shall have a “chief municipal prosecutor” who shall be appointed by the governing body of the county or the municipality.  The chief municipal prosecutor of a joint municipal court shall be appointed upon the concurrence of the governing bodies of each municipality.  The chief municipal prosecutor shall have authority over other prosecutors serving that court with respect to the performance of their duties.



g. (1) Nothing in this act shall affect the appointment of municipal attorneys in accordance with 
N.J.S.40A:9-139
;  provided, however, that a person appointed to the positions of both municipal prosecutor and municipal attorney shall be subject to all of the provisions of this act while serving in the capacity of municipal prosecutor.


(2) In addition to any other duties proscribed by the provisions of this act, a person serving as both a municipal prosecutor and a municipal attorney may prosecute county or municipal ordinance violations.



g. (1) Nothing in this act shall affect the appointment of municipal attorneys in accordance with 
N.J.S.40A:9-139
;  provided, however, that a person appointed to the positions of both municipal prosecutor and municipal attorney shall be subject to all of the provisions of this act while serving in the capacity of municipal prosecutor.


(2) In addition to any other duties proscribed by the provisions of this act, a person serving as both a municipal prosecutor and a municipal attorney may prosecute county or municipal ordinance violations.
"
New Jersey Statutes Title 58. Waters and Water Supply 58 § 10A-6.5,https://codes.findlaw.com/nj/title-58-waters-and-water-supply/nj-st-sect-58-10a-6-5.html,"
a. The operator of a hazardous discharge site in the State that is:   (1) situated within a municipality of the second class which is located within a county of the second class with a population density of 2,289.4 persons per square mile, according to the latest federal decennial census;  (2)a former landfill;  and (3) that is included on the National Priorities List of hazardous discharge sites adopted by the United States Environmental Protection Agency pursuant to the “Comprehensive Environmental Response, Compensation, and Liability Act of 1980,” 
Pub.L.96-510
 (
42 U.S.C. s.9601 et seq.
) shall not discharge any untreated or pre-treated wastewater into a publicly owned municipal treatment works for treatment and subsequent release into the waters of the State or into any municipal utility sewer line or storm drain line for subsequent release into the waters of the State.


b. The owner or operator of a publicly owned municipal treatment works or municipal utility sewer line or storm drain line shall not accept any untreated or pre-treated wastewater discharged from a former landfill in the State that is situated within a municipality of the second class which is located within a county of the second class with a population density of 2,289.4 persons per square mile, according to the latest federal decennial census and that is a hazardous discharge site included on the National Priorities List of hazardous discharge sites adopted by the United States Environmental Protection Agency pursuant to the “Comprehensive Environmental Response, Compensation, and Liability Act of 1980,” 
Pub.L.96-510
 (
42 U.S.C. s.9601 et seq.
).
"
New Jersey Statutes Title 40A. Municipalities and Counties 40A § 10-23.2,https://codes.findlaw.com/nj/title-40a-municipalities-and-counties/nj-st-sect-40a-10-23-2.html,
New Jersey Statutes Title 43. Pensions and Retirement and Unemployment Compensation 43 § 15A-111,https://codes.findlaw.com/nj/title-43-pensions-and-retirement-and-unemployment-compensation/nj-st-sect-43-15a-111.html,
New Jersey Statutes Title 18A. Education 18A § 66-14.1,https://codes.findlaw.com/nj/title-18a-education/nj-st-sect-18a-66-14-1.html,
New Jersey Statutes Title 40A. Municipalities and Counties 40A § 14-146.2,https://codes.findlaw.com/nj/title-40a-municipalities-and-counties/nj-st-sect-40a-14-146-2.html,
