title,href,text
Montana Title 7. Local Government § 7-5-4107. Municipal census,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-5-4107.html,
Montana Title 20. Education § 20-3-336. Single-member trustee districts--legislative intent--minority defined,https://codes.findlaw.com/mt/title-20-education/mt-code-ann-sect-20-3-336.html,"
(1) It is the intent of the legislature to provide a board of trustees of a school district with the option to:

(a) review the voting and population patterns of minorities of the school district, as determined by the most recent federal decennial census, voting records, and other pertinent information;  and


(b) create single-member trustee districts within the school district:

(i) if the board determines that the present trustee selection process does not serve the best interests of the electors of the district or ensure that the access of minority populations to the political process is not diluted in contravention of federal law;  or


(ii) pursuant to a petition as provided in 
20-3-337
.




(a) review the voting and population patterns of minorities of the school district, as determined by the most recent federal decennial census, voting records, and other pertinent information;  and


(b) create single-member trustee districts within the school district:

(i) if the board determines that the present trustee selection process does not serve the best interests of the electors of the district or ensure that the access of minority populations to the political process is not diluted in contravention of federal law;  or


(ii) pursuant to a petition as provided in 
20-3-337
.



(i) if the board determines that the present trustee selection process does not serve the best interests of the electors of the district or ensure that the access of minority populations to the political process is not diluted in contravention of federal law;  or


(ii) pursuant to a petition as provided in 
20-3-337
.


(2) “Minority”, as used in 
20-3-337
 and this section, means a minority whose rights are protected under section 2 of the Voting Rights Act of 1965 (
42 U.S.C. 1973
), as amended.
"
Montana Title 7. Local Government § 7-4-2102. Division of county into commissioner districts,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-4-2102.html,"
(1) In each county of the state, following each federal decennial census, the board of county commissioners shall divide their respective counties into as many commissioner districts as there are county commissioners and ensure that the districts are as compact and equal in population and area as possible.  The apportionment may take place at any time for the purpose of equalizing in population and area the commissioner districts.  However, a commissioner district may not at any time be changed to affect the term of office of any county commissioner who has been elected.   A change in the boundaries of any commissioner district may not be made between the date that falls 6 months before a county commissioner primary election and the date of the general election.


(2) The district judge or judges of the county shall review the action of the commissioners to determine whether or not the action meets the requirements of this section.
"
Montana Title 5. Legislative Branch § 5-1-115. Redistricting criteria,https://codes.findlaw.com/mt/title-5-legislative-branch/mt-code-ann-sect-5-1-115.html,"
(1) Subject to federal law, legislative and congressional districts must be established on the basis of population.


(2) In the development of legislative districts, a plan is subject to the Voting Rights Act and must comply with the following criteria, in order of importance:

(a) The districts must be as equal as practicable, meaning to the greatest extent possible, within a plus or minus 1% relative deviation from the ideal population of a district as calculated from information provided by the federal decennial census. The relative deviation may be exceeded only when necessary to keep political subdivisions intact or to comply with the Voting Rights Act.


(b) District boundaries must coincide with the boundaries of political subdivisions of the state to the greatest extent possible. The number of counties and cities divided among more than one district must be as small as possible. When there is a choice between dividing local political subdivisions, the more populous subdivisions must be divided before the less populous, unless the boundary is drawn along a county line that passes through a city.


(c) The districts must be contiguous, meaning that the district must be in one piece. Areas that meet only at points of adjoining corners or areas separated by geographical boundaries or artificial barriers that prevent transportation within a district may not be considered contiguous.


(d) The districts must be compact, meaning that the compactness of a district is greatest when the length of the district and the width of a district are equal. A district may not have an average length greater than three times the average width unless necessary to comply with the Voting Rights Act.



(a) The districts must be as equal as practicable, meaning to the greatest extent possible, within a plus or minus 1% relative deviation from the ideal population of a district as calculated from information provided by the federal decennial census. The relative deviation may be exceeded only when necessary to keep political subdivisions intact or to comply with the Voting Rights Act.


(b) District boundaries must coincide with the boundaries of political subdivisions of the state to the greatest extent possible. The number of counties and cities divided among more than one district must be as small as possible. When there is a choice between dividing local political subdivisions, the more populous subdivisions must be divided before the less populous, unless the boundary is drawn along a county line that passes through a city.


(c) The districts must be contiguous, meaning that the district must be in one piece. Areas that meet only at points of adjoining corners or areas separated by geographical boundaries or artificial barriers that prevent transportation within a district may not be considered contiguous.


(d) The districts must be compact, meaning that the compactness of a district is greatest when the length of the district and the width of a district are equal. A district may not have an average length greater than three times the average width unless necessary to comply with the Voting Rights Act.


(3) A district may not be drawn for the purposes of favoring a political party or an incumbent legislator or member of congress. The following data or information may not be considered in the development of a plan:

(a) addresses of incumbent legislators or members of congress;


(b) political affiliations of registered voters;


(c) partisan political voter lists;  or


(d) previous election results, unless required as a remedy by a court.



(a) addresses of incumbent legislators or members of congress;


(b) political affiliations of registered voters;


(c) partisan political voter lists;  or


(d) previous election results, unless required as a remedy by a court.
"
Montana Title 7. Local Government § 7-4-2903. Stenographer for coroner in certain counties,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-4-2903.html,
Montana Title 7. Local Government § 7-11-203. Definitions,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-11-203.html,"
(1) “Commission” means an interlocal cooperation commission established pursuant to 
7-11-204
.


(2) “Principal city” means the city having the largest population in the county under consideration according to the latest federal decennial census.


(3) “Unit of local government” means a county, city, or town.
"
Montana Title 7. Local Government § 7-1-4114. Advance in classification of municipalities,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-1-4114.html,
Montana Title 10. Military Affairs and Disaster and Emergency Services § 10-3-607. Relocating seat of state government,https://codes.findlaw.com/mt/title-10-military-affairs-and-disaster-and-emergency-services/mt-code-ann-sect-10-3-607.html,
Montana Title 7. Local Government § 7-1-4113. Basis of classification,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-1-4113.html,
Montana Title 53. Social Services and Institutions § 53-24-206. Administration of financial assistance,https://codes.findlaw.com/mt/title-53-social-services-and-institutions/mt-code-ann-sect-53-24-206.html,"
(1) The department may apply for and receive grants, allotments, or allocations of funds or other assistance for purposes pertaining to the problems of chemical dependency or related social problems under laws and rules of the United States, any other state, or any private organization.


(2) The department may cooperate with any other government agency or private organization in programs on chemical dependency or related social problems. In carrying out cooperative programs, the department may make grants of financial assistance to government agencies and private organizations under terms and conditions agreed upon.



(3)(a) In administering proceeds derived from the liquor license tax, the beer license tax, or the wine tax, the department shall distribute those funds appropriated by the legislature. Money that is appropriated for distribution to approved private or public programs on a discretionary basis must be distributed to those programs that can demonstrate that:

(i) the program is achieving the goals and objectives mutually agreed upon by the program and the department;  and


(ii) the receipt of additional funds would be justified.



(b) The remainder of the proceeds that are not appropriated, as provided in subsection (3)(a), or that are not statutorily appropriated in 
53-24-108(1)(b)
 must be distributed to the counties for use by approved private or public programs. The distribution of these proceeds is statutorily appropriated as provided in 
17-7-502
 and must be distributed in the following manner:

(i) Eighty-five percent must be allocated according to the proportion of each county's population to the state's population according to the most recent United States census.


(ii) Fifteen percent must be allocated according to the proportion of the county's land area to the state's land area.



(c) Money distributed under subsection (3) may only be used for purposes pertaining to the problems of alcoholism and chemical dependency.



(3)(a) In administering proceeds derived from the liquor license tax, the beer license tax, or the wine tax, the department shall distribute those funds appropriated by the legislature. Money that is appropriated for distribution to approved private or public programs on a discretionary basis must be distributed to those programs that can demonstrate that:

(i) the program is achieving the goals and objectives mutually agreed upon by the program and the department;  and


(ii) the receipt of additional funds would be justified.



(i) the program is achieving the goals and objectives mutually agreed upon by the program and the department;  and


(ii) the receipt of additional funds would be justified.


(b) The remainder of the proceeds that are not appropriated, as provided in subsection (3)(a), or that are not statutorily appropriated in 
53-24-108(1)(b)
 must be distributed to the counties for use by approved private or public programs. The distribution of these proceeds is statutorily appropriated as provided in 
17-7-502
 and must be distributed in the following manner:

(i) Eighty-five percent must be allocated according to the proportion of each county's population to the state's population according to the most recent United States census.


(ii) Fifteen percent must be allocated according to the proportion of the county's land area to the state's land area.



(i) Eighty-five percent must be allocated according to the proportion of each county's population to the state's population according to the most recent United States census.


(ii) Fifteen percent must be allocated according to the proportion of the county's land area to the state's land area.


(c) Money distributed under subsection (3) may only be used for purposes pertaining to the problems of alcoholism and chemical dependency.
"
Montana Title 7. Local Government § 7-1-4118. Reduction in classification of municipalities,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-1-4118.html,"
(1) Whenever it appears by the census taken by the United States, the state, or otherwise that the population of a city of the first or second class has decreased so as to be insufficient in number to entitle it to be a city of that class, the council must thereupon, by resolution declare that such city be reduced to a city of the second class or town as the case may be.


(2) A certified copy of such resolution must be filed in the office of the county clerk and in the office of the secretary of state, and thereafter such city becomes a city of the second class or a town, as the case may be, to be governed under the provisions of this code relative to cities and towns.


(3) The provisions of 
7-1-4116
 and 
7-1-4117
 apply to this section.
"
Montana Title 7. Local Government § 7-21-3704. Criteria for empowerment zone,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-21-3704.html,"
(1) the average unemployment or the poverty rate in the area or an area within a reasonable proximity of the area in the preceding 2 years, as determined by the department, was at least 150% of the average annual statewide unemployment or poverty rate for the same period;


(2) the geographical area must be contiguous, must be within one county, and unless it consists totally of undeveloped land, may not consist of less than one-fourth square mile;  and


(3) the boundaries must be based on historic community or neighborhood identity and the empowerment zone must include an area in which there is an annual average population of at least 1,000 residents. Boundaries may also be based on boundaries of United States census geographical units, political subdivisions, Indian reservations, and school districts.


(4) The governing body has the burden of establishing that the proposed empowerment zone meets the requirements of this section.
"
Montana Title 7. Local Government § 7-1-4115. Procedure to advance municipal classification,https://codes.findlaw.com/mt/title-7-local-government/mt-code-ann-sect-7-1-4115.html,"
(1) If it appears by such census that the city or town contains the requisite population to be advanced, the council must thereupon by resolution declare, as the case may be, that:

(a) the town is advanced to a city of the first, second, or third class;


(b) a city of the third class is advanced to a city of the second or first class;  or


(c) a city of the second class is advanced to a city of the first class.



(a) the town is advanced to a city of the first, second, or third class;


(b) a city of the third class is advanced to a city of the second or first class;  or


(c) a city of the second class is advanced to a city of the first class.
