title,href,text
Alaska Statutes Title 4. Alcoholic Beverages § 04.11.340. Denial of request for relocation,https://codes.findlaw.com/ak/title-4-alcoholic-beverages/ak-st-sect-04-11-340.html,"
(1) the board finds, after review of all relevant information, that relocation of the license would not be in the best interests of the public;


(2) the relocation is prohibited under 
AS 04.11.400(a)
 or 
(b)
;


(3) the license would be relocated out of the established village, incorporated city, unified municipality, or population area established under 
AS 04.11.400(a)
 within which it is located;


(4) transfer of ownership is to be made concurrently with the relocation of the licensed premises and a ground for denial of the transfer of ownership under 
AS 04.11.360
 is presented;


(5) the application has not been completed in accordance with 
AS 04.11.290
;


(6) relocation of the license would result in violation of a local zoning law;


(7) relocation of the license would violate the restrictions pertaining to the particular license imposed by this title;


(8) relocation of the license is prohibited under this title as a result of an election conducted under 
AS 04.11.507
;  or


(9) the license was issued under 
AS 04.11.400(d)
, 
(e)
, or 
(g)
.
"
Alaska Statutes Title 29. Municipal Government § 29.05.031. Incorporation of a borough or unified municipality,https://codes.findlaw.com/ak/title-29-municipal-government/ak-st-sect-29-05-031.html,"
(a) An area that meets the following standards may incorporate as a home rule, first class, or second class borough, or as a unified municipality:

(1) the population of the area is interrelated and integrated as to its social, cultural, and economic activities, and is large and stable enough to support borough government;


(2) the boundaries of the proposed borough or unified municipality conform generally to natural geography and include all areas necessary for full development of municipal services;


(3) the economy of the area includes the human and financial resources capable of providing municipal services;  evaluation of an area's economy includes land use, property values, total economic base, total personal income, resource and commercial development, anticipated functions, expenses, and income of the proposed borough or unified municipality;


(4) land, water, and air transportation facilities allow the communication and exchange necessary for the development of integrated borough government.



(1) the population of the area is interrelated and integrated as to its social, cultural, and economic activities, and is large and stable enough to support borough government;


(2) the boundaries of the proposed borough or unified municipality conform generally to natural geography and include all areas necessary for full development of municipal services;


(3) the economy of the area includes the human and financial resources capable of providing municipal services;  evaluation of an area's economy includes land use, property values, total economic base, total personal income, resource and commercial development, anticipated functions, expenses, and income of the proposed borough or unified municipality;


(4) land, water, and air transportation facilities allow the communication and exchange necessary for the development of integrated borough government.


(b) An area may not incorporate as a third class borough.
"
"Alaska Statutes Title 33. Probation, Prisons, Pardons, and Prisoners § 33.07.020. Duties of commissioner;  pretrial services",https://codes.findlaw.com/ak/title-33-probation-prisons-pardons-and-prisoners/ak-st-sect-33-07-020.html,"
(1) appoint and make available to the superior court and district court qualified pretrial services officers;


(2) fix pretrial services officers' salaries;


(3) assign pretrial services officers to each judicial district;


(4) provide for the necessary supervision, training, expenses, including clerical services, and travel of pretrial services officers;


(5) approve a risk assessment instrument that is objective, standardized, and developed based on analysis of empirical data and risk factors relevant to pretrial failure, that evaluates the likelihood of failure to appear in court and the likelihood of rearrest during the pretrial period, and that is validated on the state's pretrial population;  and


(6) adopt regulations in consultation with the Department of Law, the public defender, the Department of Public Safety, the office of victims' rights, and the Alaska Court System, consistent with this chapter and as necessary to implement the program;  the regulations must include a process for pretrial services officers to make a recommendation to the court concerning a pretrial release decision and guidelines for pretrial diversion recommendations.
"
Alaska Statutes Title 41. Public Resources § 41.21.618. Traditional uses,https://codes.findlaw.com/ak/title-41-public-resources/ak-st-sect-41-21-618.html,
Alaska Statutes Title 42. Public Utilities and Carriers and Energy Programs § 42.45.299. Definitions,https://codes.findlaw.com/ak/title-42-public-utilities-and-carriers-and-energy-programs/ak-st-sect-42-45-299.html,"
(1) “community” means an organized municipality or an unincorporated village that is a social unit if the organized municipality or unincorporated village has a population of less than 2,000 people;


(2) “division” means the division in the Department of Commerce, Community, and Economic Development that is responsible for community and regional affairs;


(3) “fund” means the bulk fuel revolving loan fund established in 
AS 42.45.250(a)
 and administered under 
AS 42.45.250
--
42.45.299
;


(4) “person”

(A) has the meaning given in 
AS 01.10.060
;


(B) includes a cooperative, a joint venture, and a governmental entity.



(A) has the meaning given in 
AS 01.10.060
;


(B) includes a cooperative, a joint venture, and a governmental entity.
"
Alaska Statutes Title 41. Public Resources § 41.23.180.230,https://codes.findlaw.com/ak/title-41-public-resources/ak-st-sect-41-23-180.html,"
(1) perpetuate and enhance

(A) general public recreation;


(B) public enjoyment of fish and wildlife;



(A) general public recreation;


(B) public enjoyment of fish and wildlife;


(2) protect and maintain migratory waterfowl nesting areas;  habitats for moose, Dall sheep, and brown bear;  and other fish and wildlife habitat so that traditional public use of fish and wildlife populations may continue;


(3) provide an area for the public to enjoy the full spectrum of public uses, including maintenance and enhancement of off-road motorized vehicle and nonmotorized recreational opportunities;


(4) allow

(A) continued motorized access for miners and owners of private property in the Knik River Public Use Area;  and


(B) additional public uses of the area determined by the commissioner to be compatible with this section.



(A) continued motorized access for miners and owners of private property in the Knik River Public Use Area;  and


(B) additional public uses of the area determined by the commissioner to be compatible with this section.
"
Alaska Statutes Title 9. Code of Civil Procedure § 09.25.051. Admissibility of DNA profiles,https://codes.findlaw.com/ak/title-9-code-of-civil-procedure/ak-st-sect-09-25-051.html,"
(a) In a civil action or proceeding, evidence of a DNA profile is admissible to prove or disprove any relevant fact if the court finds that the technique underlying the evidence is scientifically valid.  The admission of the DNA profile does not require a finding of general acceptance in the relevant scientific community of DNA profile evidence.


(b) In this section,

(1) “deoxyribonucleic acid” means the molecules in all cellular forms that contain genetic information in a patterned chemical structure for each individual;


(2) “DNA profile”

(A) means an analysis of blood, semen, tissue, or other cells bearing deoxyribonucleic acid resulting in the identification of the individual's patterned chemical structure of genetic information;


(B) includes statistical population frequency comparisons of the patterned chemical structures described in (A) of this paragraph.




(1) “deoxyribonucleic acid” means the molecules in all cellular forms that contain genetic information in a patterned chemical structure for each individual;


(2) “DNA profile”

(A) means an analysis of blood, semen, tissue, or other cells bearing deoxyribonucleic acid resulting in the identification of the individual's patterned chemical structure of genetic information;


(B) includes statistical population frequency comparisons of the patterned chemical structures described in (A) of this paragraph.



(A) means an analysis of blood, semen, tissue, or other cells bearing deoxyribonucleic acid resulting in the identification of the individual's patterned chemical structure of genetic information;


(B) includes statistical population frequency comparisons of the patterned chemical structures described in (A) of this paragraph.
"
"Alaska Statutes Title 18. Health, Safety, Housing, Human Rights, and Public Defender § 18.60.710. Duties of the department",https://codes.findlaw.com/ak/title-18-health-safety-housing-human-rights-and-public-defender/ak-st-sect-18-60-710.html,
"Alaska Statutes Title 18. Health, Safety, Housing, Human Rights, and Public Defender § 18.15.395. Definitions",https://codes.findlaw.com/ak/title-18-health-safety-housing-human-rights-and-public-defender/ak-st-sect-18-15-395.html,"
(1) “Alaska Native organization” means an organization recognized by the United States Indian Health Service to provide health-related services;


(2) “condition of public health importance” means a disease, syndrome, symptom, injury, or other threat to health that is identifiable on an individual or community level and can reasonably be expected to lead to adverse health effects in the community;


(3) “contagious disease” means an infectious disease that can be transmitted from individual to individual;


(4) “contaminated material” means wastes or other materials exposed to or tainted by chemical, radiological, or biological substances or agents;


(5) “court” means a court of competent jurisdiction under state law;


(6) “decontaminate” means to remove or neutralize chemical, radiological, or biological substances or residues from individuals, buildings, objects, or areas;


(7) “directly observed therapy” means a technique used to ensure that an infectious individual complies with the individual's treatment regimen, whereby a health worker observes the individual to ensure the ingestion of the individual's medication for each dose the individual is required to take over the course of the individual's treatment;


(8) “disease outbreak” means the sudden and rapid increase in the number of cases of a disease or other condition of public health importance in a population;


(9) “epidemic” means the occurrence in a community or region of a group of similar conditions of public health importance that are in excess of normal expectancy and derived from a common or propagated source;


(10) “essential public health services and functions” mean services and functions to

(A) monitor health status to identify and solve community health problems;


(B) investigate and diagnose health problems and health hazards in the community;


(C) inform and educate individuals about and empower them to deal with health issues;


(D) mobilize public and private sector collaboration and action to identify and solve health problems;


(E) develop policies, plans, and programs that support individual and community health efforts;


(F) enforce statutes and regulations of this state that protect health and ensure safety;


(G) link individuals to needed health services and facilitate the provision of health care when otherwise unavailable;


(H) ensure a competent public health workforce;


(I) evaluate effectiveness, accessibility, and quality of personal and population-based health services;  or


(J) research for new insights and innovative solutions to health problems;



(A) monitor health status to identify and solve community health problems;


(B) investigate and diagnose health problems and health hazards in the community;


(C) inform and educate individuals about and empower them to deal with health issues;


(D) mobilize public and private sector collaboration and action to identify and solve health problems;


(E) develop policies, plans, and programs that support individual and community health efforts;


(F) enforce statutes and regulations of this state that protect health and ensure safety;


(G) link individuals to needed health services and facilitate the provision of health care when otherwise unavailable;


(H) ensure a competent public health workforce;


(I) evaluate effectiveness, accessibility, and quality of personal and population-based health services;  or


(J) research for new insights and innovative solutions to health problems;


(11) “health care practitioner” means a physician, advanced practice registered nurse, or physician assistant licensed or otherwise authorized to practice their respective professions in this state;


(12) “health care provider” means any person that provides health care services;  “health care provider” includes a hospital, medical clinic or office, special care facility, medical laboratory, physician, pharmacist, dentist, physician assistant, nurse, paramedic, emergency medical or laboratory technician, community health worker, and ambulance and emergency medical worker;


(13) “identifiable health information” means any information, whether oral, written, electronic, visual, pictorial, physical, or any other form, that relates to an individual's past, present, or future physical or mental health status, condition, treatment, service, products purchased, or provisions of care and

(A) that reveals the identity of the individual whose health care is the subject of the information;  or


(B) regarding which there is a reasonable basis to believe that the information could be used, either alone or with other information that is, or should reasonably be known to be, available to predictable recipients of the information, to reveal the identity of that individual;



(A) that reveals the identity of the individual whose health care is the subject of the information;  or


(B) regarding which there is a reasonable basis to believe that the information could be used, either alone or with other information that is, or should reasonably be known to be, available to predictable recipients of the information, to reveal the identity of that individual;


(14) “infectious disease” means a disease caused by a living organism or other pathogen, including a fungus, bacteria, parasite, protozoan, or virus;  an infectious disease may be transmissible from individual to individual, animal to individual, or insect to individual;


(15) “infectious waste” means

(A) biological waste, including blood and blood products, excretions, exudates, secretions, suctioning and other body fluids, and waste materials saturated with blood or body fluids;


(B) cultures and stocks, including

(i) etiologic agents and associated biologicals;


(ii) specimen cultures and dishes and devices used to transfer, inoculate, and mix cultures;


(iii) wastes from production of biologicals and serums;  and


(iv) discarded, killed, or attenuated vaccines;



(C) except for teeth or formaldehyde or other preservative agents, pathological waste, including

(i) biopsy materials and all human tissues;


(ii) anatomical parts that emanate from surgery, obstetrical procedures, necropsy or autopsy, and laboratory procedures;  and


(iii) animal carcasses exposed to pathogens in research and the bedding and other waste from those animals;  and



(D) sharps, including needles, intravenous tubing with needles attached, scalpel blades, lancets, breakable glass tubes, and syringes that have been removed from their original sterile containers;



(A) biological waste, including blood and blood products, excretions, exudates, secretions, suctioning and other body fluids, and waste materials saturated with blood or body fluids;


(B) cultures and stocks, including

(i) etiologic agents and associated biologicals;


(ii) specimen cultures and dishes and devices used to transfer, inoculate, and mix cultures;


(iii) wastes from production of biologicals and serums;  and


(iv) discarded, killed, or attenuated vaccines;



(i) etiologic agents and associated biologicals;


(ii) specimen cultures and dishes and devices used to transfer, inoculate, and mix cultures;


(iii) wastes from production of biologicals and serums;  and


(iv) discarded, killed, or attenuated vaccines;


(C) except for teeth or formaldehyde or other preservative agents, pathological waste, including

(i) biopsy materials and all human tissues;


(ii) anatomical parts that emanate from surgery, obstetrical procedures, necropsy or autopsy, and laboratory procedures;  and


(iii) animal carcasses exposed to pathogens in research and the bedding and other waste from those animals;  and



(i) biopsy materials and all human tissues;


(ii) anatomical parts that emanate from surgery, obstetrical procedures, necropsy or autopsy, and laboratory procedures;  and


(iii) animal carcasses exposed to pathogens in research and the bedding and other waste from those animals;  and


(D) sharps, including needles, intravenous tubing with needles attached, scalpel blades, lancets, breakable glass tubes, and syringes that have been removed from their original sterile containers;


(16) “isolation” means the physical separation and confinement of an individual who is, or group of individuals who are, infected or reasonably believed to be infected with a contagious or possibly contagious disease from nonisolated individuals, to prevent or limit the transmission of the disease to nonisolated individuals;


(17) “least restrictive” means the policy or practice that least infringes on the rights or interests of others;


(18) “public health agent” means an official or employee of the department who is authorized to carry out provisions of 
AS 18.15.355
--
18.15.395
;


(19) “public health purpose” means the prevention, control, or amelioration of a condition of public health importance, including an analysis or evaluation of a condition of public health importance and an evaluation of a public health program;


(20) “public information” means information that is generally open to inspection or review by the public;


(21) “quarantine” means the physical separation and confinement of an individual or group of individuals who are or may have been exposed to a contagious or possibly contagious disease and who do not show signs or symptoms of a contagious disease from nonquarantined individuals to prevent or limit the transmission of the disease to nonquarantined individuals;


(22) “screening” means the systematic application of a testing or examination to a defined population;


(23) “specimen” means blood;  sputum;  urine;  stool;  or other bodily fluids, wastes, tissues, and cultures necessary to perform required tests;


(24) “state medical officer” means a physician licensed to practice medicine by this state and employed by the department, with responsibilities for public health matters;


(25) “testing” means any diagnostic or investigative analysis or medical procedure that determines the presence or absence of or exposure to a condition of public health importance, or its precursor, in an individual;


(26) “transmissible agent” means a biological substance capable of causing disease or infection through individual to individual, animal to individual, or other modes of transmission;


(27) “vaccination” means a suspension of attenuated or noninfectious microorganisms or derivative antigens administered to stimulate antibody production or cellular immunity against a pathogen for the purpose of preventing, ameliorating, or treating an infectious disease.
"
Alaska Statutes Title 4. Alcoholic Beverages § 04.11.135. Brewpub license,https://codes.findlaw.com/ak/title-4-alcoholic-beverages/ak-st-sect-04-11-135.html,"
(a) A brewpub license authorizes the holder of a beverage dispensary license to

(1) manufacture on premises licensed under the beverage dispensary license not more than 465,000 gallons of beer in a calendar year;


(2) sell beer manufactured on premises licensed under the beverage dispensary license for consumption on the licensed premises or other licensed premises of the beverage dispensary licensee that are also licensed as a beverage dispensary;


(3) sell beer manufactured on the premises licensed under the beverage dispensary license in quantities of not more than five gallons a day to an individual who is present on the licensed premises for consumption off the premises;


(4) provide a small sample of the brewpub's beer manufactured on the premises free of charge unless prohibited by 
AS 04.16.030
;


(5) sell beer manufactured on the premises licensed under the beverage dispensary license to a person licensed as a wholesaler under 
AS 04.11.160
;  sales under this paragraph may not exceed 37,200 gallons in a calendar year, including sales under (6) of this subsection;  and


(6) sell not more than 6,200 gallons in a calendar year of beer manufactured on the premises to a person who is licensed under this title, or in another state or country, if the premises licensed under the beverage dispensary license are located in a community with a population of 75,000 or more.



(1) manufacture on premises licensed under the beverage dispensary license not more than 465,000 gallons of beer in a calendar year;


(2) sell beer manufactured on premises licensed under the beverage dispensary license for consumption on the licensed premises or other licensed premises of the beverage dispensary licensee that are also licensed as a beverage dispensary;


(3) sell beer manufactured on the premises licensed under the beverage dispensary license in quantities of not more than five gallons a day to an individual who is present on the licensed premises for consumption off the premises;


(4) provide a small sample of the brewpub's beer manufactured on the premises free of charge unless prohibited by 
AS 04.16.030
;


(5) sell beer manufactured on the premises licensed under the beverage dispensary license to a person licensed as a wholesaler under 
AS 04.11.160
;  sales under this paragraph may not exceed 37,200 gallons in a calendar year, including sales under (6) of this subsection;  and


(6) sell not more than 6,200 gallons in a calendar year of beer manufactured on the premises to a person who is licensed under this title, or in another state or country, if the premises licensed under the beverage dispensary license are located in a community with a population of 75,000 or more.


(b) Except as provided under 
AS 04.11.360(10)
, the brewpub license is not transferable, shall remain the property of the state, and is not subject to any form of alienation.


(c) The biennial brewpub license fee is $500.


(d) Notwithstanding (a) of this section, the holder of a brewpub license who, under the provisions of 
AS 04.11.450(b)
, formerly held a brewery license and a restaurant or eating place license and who, under the former brewery license, manufactured beer at a location other than the premises licensed under the former restaurant or eating place license may

(1) manufacture not more than 465,000 gallons of beer in a calendar year on premises other than the premises licensed under the beverage dispensary license;


(2) provide a small sample of the manufactured beer free of charge at the location the beer is manufactured unless prohibited by 
AS 04.16.030
;  and


(3) sell the beer authorized to be manufactured under this subsection

(A) on the premises licensed under the beverage dispensary license or other licensed premises of the beverage dispensary licensee that are also licensed as a beverage dispensary;


(B) to a wholesaler licensed under 
AS 04.11.160
;  sales under this subparagraph may not exceed 37,200 gallons in a calendar year, including sales under (D) of this paragraph;


(C) to an individual who is present on the premises described under (A) of this paragraph, or where the beer is manufactured, in quantities of not more than five gallons a day for consumption off the premises;  and


(D) to a person licensed under this title, or in another state or country, if the premises where the beer is manufactured are located in a community with a population of 75,000 or more;  sales under this subparagraph may not exceed 6,200 gallons in a calendar year.




(1) manufacture not more than 465,000 gallons of beer in a calendar year on premises other than the premises licensed under the beverage dispensary license;


(2) provide a small sample of the manufactured beer free of charge at the location the beer is manufactured unless prohibited by 
AS 04.16.030
;  and


(3) sell the beer authorized to be manufactured under this subsection

(A) on the premises licensed under the beverage dispensary license or other licensed premises of the beverage dispensary licensee that are also licensed as a beverage dispensary;


(B) to a wholesaler licensed under 
AS 04.11.160
;  sales under this subparagraph may not exceed 37,200 gallons in a calendar year, including sales under (D) of this paragraph;


(C) to an individual who is present on the premises described under (A) of this paragraph, or where the beer is manufactured, in quantities of not more than five gallons a day for consumption off the premises;  and


(D) to a person licensed under this title, or in another state or country, if the premises where the beer is manufactured are located in a community with a population of 75,000 or more;  sales under this subparagraph may not exceed 6,200 gallons in a calendar year.



(A) on the premises licensed under the beverage dispensary license or other licensed premises of the beverage dispensary licensee that are also licensed as a beverage dispensary;


(B) to a wholesaler licensed under 
AS 04.11.160
;  sales under this subparagraph may not exceed 37,200 gallons in a calendar year, including sales under (D) of this paragraph;


(C) to an individual who is present on the premises described under (A) of this paragraph, or where the beer is manufactured, in quantities of not more than five gallons a day for consumption off the premises;  and


(D) to a person licensed under this title, or in another state or country, if the premises where the beer is manufactured are located in a community with a population of 75,000 or more;  sales under this subparagraph may not exceed 6,200 gallons in a calendar year.


(e) Notwithstanding (a) of this section, a brewpub license authorizes the holder of a restaurant or eating place license to (1) manufacture on premises licensed under the restaurant or eating place license not more than 465,000 gallons of beer in a calendar year;  (2) sell beer manufactured on premises licensed under the restaurant or eating place license for consumption on the licensed premises;  (3) sell beer manufactured on the premises licensed under the restaurant or eating place license in quantities of not more than five gallons a day for consumption off the premises to an individual who is present on the licensed premises;  and (4) provide a small sample of the brewpub's beer manufactured on the premises free of charge unless prohibited by 
AS 04.16.030
.  A person who holds a brewpub license under this subsection may not hold more than one brewpub license.
"
"Alaska Statutes Title 14. Education, Libraries, and Museums § 14.43.510. Repayment condition for medical education program participants",https://codes.findlaw.com/ak/title-14-education-libraries-and-museums/ak-st-sect-14-43-510.html,"
(a) Except as provided under (b) and (c) of this section, as a condition of participating in a medical education program under 
AS 14.42.033
, a program participant shall agree to either return to the state and actively engage in professional medical practice or repay financial support provided by the state on behalf of the program participant.  The financial support to be repaid is equal to 50 percent of the amount paid for each program participant by the state to the contracting postsecondary institution, plus interest.  The rate of interest is equal to the 12th Federal Reserve District discount rate in effect on March 1 of the year in which the financial support is provided plus two percentage points.  Interest imposed under this subsection begins to accrue when the person terminates studies under the medical education program.  Accrued interest shall be added to the principal balance of the repayment obligation at the time the borrower is obligated to commence repayment and at the end of a deferment period.


(b) If a program participant under (a) of this section has graduated from the medical education program for which the financial support was received and is employed in the state in the field for which the person received the financial support, including employment in the state in a medical residency program, the repayment obligation shall be forgiven and considered a grant in an amount equal to the following percentages plus accrued interest:

(1) for employment in rural areas of the state,

(A) one year employment, 33  1/3 percent;


(B) two years employment, an additional 33  1/3 percent;


(C) three years employment, an additional 33  1/3 percent;



(2) for employment in areas of the state that are not rural,

(A) one year employment, 20 percent;


(B) two years employment, an additional 20 percent;


(C) three years employment, an additional 20 percent;


(D) four years employment, an additional 20 percent;


(E) five years employment, an additional 20 percent.




(1) for employment in rural areas of the state,

(A) one year employment, 33  1/3 percent;


(B) two years employment, an additional 33  1/3 percent;


(C) three years employment, an additional 33  1/3 percent;



(A) one year employment, 33  1/3 percent;


(B) two years employment, an additional 33  1/3 percent;


(C) three years employment, an additional 33  1/3 percent;


(2) for employment in areas of the state that are not rural,

(A) one year employment, 20 percent;


(B) two years employment, an additional 20 percent;


(C) three years employment, an additional 20 percent;


(D) four years employment, an additional 20 percent;


(E) five years employment, an additional 20 percent.



(A) one year employment, 20 percent;


(B) two years employment, an additional 20 percent;


(C) three years employment, an additional 20 percent;


(D) four years employment, an additional 20 percent;


(E) five years employment, an additional 20 percent.


(c) Repayment under (a) of this section is required to begin not later than six months after the person terminates studies under the medical education program except that repayment shall be deferred for a person who (1) qualifies for forgiveness under (b) of this section for as long as the person remains qualified for forgiveness under (b) of this section;  (2) is employed in a medical residency program for as long as the person remains in the medical residency program;  or (3) is performing a service obligation imposed by the National Health Service Corps, the Indian Health Service, or the Uniformed Service Scholarship Program for as long as the person is performing the service.  Forgiveness under (b) of this section only applies to that portion of the repayment obligation that has not been repaid to the state.


(d) If a person meets the qualifying conditions under this section for forgiveness after beginning repayment, the repayment requirement is deferred in the month following qualification for forgiveness. Repayment shall be deferred as long as the person remains qualified or until the balance of the repayment obligation has been fully forgiven. If the person is delinquent or in default on the person's regular repayment schedule, repayment shall continue until the person is current in payments. A period of time during which the person is making past due payments may not be considered as a qualifying period for the purpose of calculating forgiveness benefits.


(e) For purposes of qualifying for forgiveness under this section, a person must be a full-time employee for a period of at least six months in order to qualify for a prorated forgiveness benefit. In this subsection, “full-time employee” does not include seasonal or temporary employment.


(f) A person's obligation to repay under this section ends if the person dies and is deferred during any period in which a physician certifies that the person is totally disabled.


(g) This section does not apply to loans received by a person under 
AS 14.43.010
--
14.43.160
 or 
14.43.710
--
14.43.750
.


(h) The commission may adopt regulations to implement this section. Except as provided in this section, regulations adopted under this subsection may not exempt or defer a repayment required under this section.


(i) In this section, “rural” means a community with a population of 7,500 or less that is not connected by road or rail to Anchorage or Fairbanks or with a population of 3,500 or less that is connected by road or rail to Anchorage or Fairbanks.
"
Alaska Statutes Title 16. Fish and Game § 16.05.815. Confidential nature of certain reports and records,https://codes.findlaw.com/ak/title-16-fish-and-game/ak-st-sect-16-05-815.html,"
(a) Except as provided in (b) and (c) of this section, records required by regulations of the department concerning the landings of fish, shellfish, or fishery products, and annual statistical reports of fishermen, buyers, and processors required by regulation of the department are confidential and may not be released by the department or by the Alaska Commercial Fisheries Entry Commission except as set out in this subsection.  The department may release the records and reports set out in this subsection to the Alaska Commercial Fisheries Entry Commission.  The department and the Alaska Commercial Fisheries Entry Commission may release the records and reports set out in this subsection to the recipients identified in this subsection if the recipient, other than a recipient under (5)--(9) of this subsection, agrees to maintain the confidentiality of the records and reports.  The department and the Alaska Commercial Fisheries Entry Commission may release

(1) any of the records and reports to the National Marine Fisheries Service and the professional staff of the North Pacific Fishery Management Council as required for preparation and implementation of the fishery management plans of the North Pacific Fishery Management Council within the exclusive economic zone;


(2) any of the records and reports to the professional staff of the Pacific States Marine Fisheries Commission who are employed in the Alaska Fisheries Information Network project for the purpose of exchanging information with users authorized by the department;


(3) any of the records and reports to the Department of Revenue to assist the department in carrying out its statutory responsibilities;


(4) records or reports of the total value purchased by each buyer to a municipality that levies and collects a tax on fish, shellfish, or fishery products if the municipality requires records of the landings of fish, shellfish, or fishery products to be submitted to it for purposes of verification of taxes payable;


(5) such records and reports as necessary to be in conformity with a court order;


(6) on request, the report of a person to the person whose fishing activity is the subject of the report, or to a designee of the person whose fishing activity is the subject of the report;


(7) on request, annual statistical reports of a fisherman, buyer, or processor to the fisherman, buyer, or processor whose activity is the subject of the report, or to a designee of the fisherman, buyer, or processor whose activity is the subject of the report;


(8) any of the records and reports to the Department of Public Safety for law enforcement purposes;


(9) fish tickets, fish ticket information, records required of sport fishing guides, and annual statistical reports of fishermen, buyers, and processors and information in those reports to the law enforcement personnel of the National Marine Fisheries Service and the National Oceanic and Atmospheric Administration for the purpose of enforcing fishery laws in waters of this state and in waters of the exclusive economic zone adjacent to this state;


(10) fish tickets, fish ticket information, and records required of sport fishing guides regarding halibut to the International Pacific Halibut Commission;


(11) any of the records and reports to the child support services agency created in 
AS 25.27.010
, or the child support enforcement agency of another state, for child support purposes authorized under law;


(12) any of the records and reports to the Department of Natural Resources to assist the department in carrying out its statutory responsibilities in regard to sport fishing operations and sport fishing guides within the Kenai River Special Management Area under 
AS 41.21.500
--
41.21.514
;  and


(13) fish ticket information and records or reports of the total value purchased by each fisherman, buyer, or processor to the National Marine Fisheries Service for the purpose of enforcing the industry fee system of a fishing capacity reduction program under 
16 U.S.C. 1861a
 (Magnuson-Stevens Fishery Conservation and Management Act).



(1) any of the records and reports to the National Marine Fisheries Service and the professional staff of the North Pacific Fishery Management Council as required for preparation and implementation of the fishery management plans of the North Pacific Fishery Management Council within the exclusive economic zone;


(2) any of the records and reports to the professional staff of the Pacific States Marine Fisheries Commission who are employed in the Alaska Fisheries Information Network project for the purpose of exchanging information with users authorized by the department;


(3) any of the records and reports to the Department of Revenue to assist the department in carrying out its statutory responsibilities;


(4) records or reports of the total value purchased by each buyer to a municipality that levies and collects a tax on fish, shellfish, or fishery products if the municipality requires records of the landings of fish, shellfish, or fishery products to be submitted to it for purposes of verification of taxes payable;


(5) such records and reports as necessary to be in conformity with a court order;


(6) on request, the report of a person to the person whose fishing activity is the subject of the report, or to a designee of the person whose fishing activity is the subject of the report;


(7) on request, annual statistical reports of a fisherman, buyer, or processor to the fisherman, buyer, or processor whose activity is the subject of the report, or to a designee of the fisherman, buyer, or processor whose activity is the subject of the report;


(8) any of the records and reports to the Department of Public Safety for law enforcement purposes;


(9) fish tickets, fish ticket information, records required of sport fishing guides, and annual statistical reports of fishermen, buyers, and processors and information in those reports to the law enforcement personnel of the National Marine Fisheries Service and the National Oceanic and Atmospheric Administration for the purpose of enforcing fishery laws in waters of this state and in waters of the exclusive economic zone adjacent to this state;


(10) fish tickets, fish ticket information, and records required of sport fishing guides regarding halibut to the International Pacific Halibut Commission;


(11) any of the records and reports to the child support services agency created in 
AS 25.27.010
, or the child support enforcement agency of another state, for child support purposes authorized under law;


(12) any of the records and reports to the Department of Natural Resources to assist the department in carrying out its statutory responsibilities in regard to sport fishing operations and sport fishing guides within the Kenai River Special Management Area under 
AS 41.21.500
--
41.21.514
;  and


(13) fish ticket information and records or reports of the total value purchased by each fisherman, buyer, or processor to the National Marine Fisheries Service for the purpose of enforcing the industry fee system of a fishing capacity reduction program under 
16 U.S.C. 1861a
 (Magnuson-Stevens Fishery Conservation and Management Act).


(b) Except as provided in (c) of this section, records or reports received by the department which do not identify individual fishermen, buyers, or processors or the specific locations where fish have been taken are public information.


(c) Crab stock abundance survey information that reveals crab catch by sampling location is confidential and is not subject to inspection or copying under 
AS 40.25.110
 - 
40.25.120
 until the close of the fishing season for which the survey was conducted.


(d) Except as otherwise provided in this section, the department shall keep confidential (1) personal information contained in fish and wildlife harvest and usage data;  and (2) the records of the department that concern (A) telemetry radio frequencies of monitored species;  (B) denning sites;  (C) nest locations of raptors that require special attention;  (D) the specific location of animal capture sites used for wildlife research or management;  and (E) the specific location of fish and wildlife species.  The department may release records and information that are kept confidential under this subsection if the release is necessary to comply with a court order, if the requester is a state or federal agency, if the requester is under contract with the state or federal agency to conduct research on a fish or wildlife population, or if the requester has been authorized by the department to perform specific activities and agrees to use the records and information only for purposes as provided under a contract or agreement with the department.  After 25 years, the records and information that are kept confidential under this subsection become public records subject to inspection and copying under 
AS 40.25.110
 - 
40.25.140
 unless the department determines that the release of the records or information may be detrimental to the fish or wildlife population.  In this subsection, “personal information” has the meaning given in 
AS 40.25.350
.
"
"Alaska Statutes Title 46. Water, Air, Energy, and Environmental Conservation § 46.11.070. Waste reduction and recycling awards for schools",https://codes.findlaw.com/ak/title-46-water-air-energy-and-environmental-conservation/ak-st-sect-46-11-070.html,"
(a) In consultation with the Department of Education and Early Development, the department shall establish a waste reduction and recycling awards program under which the department may annually, subject to available funding, award grants of up to $2,000 each to public schools in recognition of their efforts and the efforts of their students to reduce and recycle waste generated in the administrative offices, classrooms, laboratories, cafeterias, and maintenance operations of the schools.


(b) The department shall, on request, provide technical assistance to schools concerning their opportunities to reduce and recycle wastes.


(c) The department shall adopt regulations to implement the awards program.  For purposes of evaluating school waste reduction and recycling programs, the department may group schools according to geographical location, student population, distance to recycling markets, or other criteria considered appropriate by the department.


(d) The department may accept and use restricted grants of money or other assistance from private persons or groups to fund the awards made under (a) of this section.


(e) The department may not use state money to fund awards made under (a) of this section unless an appropriation is made specifically for the purposes of (a) of this section.
"
