title,href,text


(k) The Conference may establish and maintain such facilities as may be necessary for the transacting of its business.  The Conference may acquire, hold, and convey real and personal property and any interest therein.


(l) The Conference shall adopt bylaws for the conduct of its business and shall have the power to amend and rescind these bylaws.  The Conference shall publish its bylaws in convenient form and shall file a copy thereof and a copy of any amendment thereto, with the appropriate agency or officer in each of the party states.  The bylaws shall provide for appropriate notice to the Conference members of all Conference meetings.


(m) The Conference annually shall make to the Governor and legislature of each party state a report covering the activities of the Conference for the preceding year, and embodying such recommendations as may have been issued by the Conference.  The Conference may make such additional reports as it may deem desirable.

Article IV. Conference PowersThe Conference shall have power to:
(a) Establish and operate a New England Criminal Intelligence Bureau, hereinafter called “the Bureau”, in which shall be received, assembled and kept case histories, records, data, personal dossiers, and other information concerning persons engaged or otherwise associated with organized crime.

(b) Consider and recommend means of identifying leaders and emerging leaders of organized crime and their associates.

(c) Facilitate mutual assistance among the state police of the party states pursuant to Article VII of this compact.

(d) Formulate procedures for claims and reimbursements, pursuant to Article VII of this compact.

(e) Promote cooperation in law enforcement and make recommendations to the party states and other appropriate law enforcement authorities for the improvement of such cooperation.

(f) Do all things which may be necessary and incidental to the exercise of the foregoing powers.


(a) Establish and operate a New England Criminal Intelligence Bureau, hereinafter called “the Bureau”, in which shall be received, assembled and kept case histories, records, data, personal dossiers, and other information concerning persons engaged or otherwise associated with organized crime.


(b) Consider and recommend means of identifying leaders and emerging leaders of organized crime and their associates.


(c) Facilitate mutual assistance among the state police of the party states pursuant to Article VII of this compact.


(d) Formulate procedures for claims and reimbursements, pursuant to Article VII of this compact.


(e) Promote cooperation in law enforcement and make recommendations to the party states and other appropriate law enforcement authorities for the improvement of such cooperation.


(f) Do all things which may be necessary and incidental to the exercise of the foregoing powers.

Article V. Disposition of Records and InformationThe Bureau established and operated pursuant to Article IV (a) of this compact is hereby designated and recognized as the instrument for the performance of a central criminal intelligence service to the state police departments of the party states.  The files, records, data and other information of the Bureau and, when made pursuant to the bylaws of the Conference, any copies thereof shall be available only to duly designated officers and employees of the state police departments of the party states acting within the scope of their official duty.  In the possession of the aforesaid officers and employees, such records, data, and other information shall be subject to use and disposition in the same manner and pursuant to the same laws, rules and regulations applicable to similar records, data, and information of the officer's or employee's agency and the provision of this compact.
Article VI. Additional Meetings and ServicesThe members of the Conference from any two or more party states, upon notice to the chairman as to the time and purpose of the meeting, may meet as a section for the discussion of problems common to their states.  Any two or more party states may designate the Conference as a joint agency to maintain for them such additional common services as they may deem desirable for combatting organized crime.Except in those cases where all party states join in such designation for common services, the representative of any group of such designating states in the Conference shall constitute a separate section of such Conference for the performance of the common service or services so designated provided that, if any additional expense is involved, the state so acting shall provide the necessary funds for this purpose.  The creation of such a section or joint agency shall not affect the privileges, powers, responsibilities or duties of the states participating herein as embodied in the other articles of this compact.
Article VII. Mutual Aid
(a) As used in this Article:

1. “Emergency” means an occurrence or condition, temporary in nature, in which the state police department of a party state is, or may reasonably be expected to be, unable to cope with substantial and imminent danger to the public safety, and in which the cooperation of or aid from local police forces within the state is, or may reasonably be expected to be insufficient.  Also “emergency” shall mean a situation in which an investigation of an aspect of organized crime, or events connected with organized crime require augmentation, for a limited time, of the investigative personnel of the state police department from without the state.


2. “Requesting state” means the state whose state police department requests assistance in coping with an emergency.


3. “Responding state” means the state furnishing aid, or requested to furnish aid, pursuant to this Article.


(b) In case of emergency, upon the request of the administrative head of the state police department of a party state, the administrative head of the state police department of each responding state shall order such part of his state police forces as he, in his discretion, may find necessary, to aid the state police forces of the requesting state in order to carry out the purposes set forth in this compact.  In such case, it shall be the duty of the administrative head of the state police department of each responding state to issue the necessary orders for such use of state police forces of his state without the borders of his state, and to direct such forces to place themselves under the operational control of the administrative head of the state police department of the requesting state.

(c) The administrative head of the state police department of any party state, in his discretion, may withhold or recall the police forces of his state or any part or any member thereof, serving without its borders.

(d) Whenever any of the state police forces of any party state are engaged outside their own state in carrying out the purposes of this compact, the individual members so engaged shall have the same powers, duties, rights, privileges and immunities as members of the state police department of the state in which they are engaged, but in any event, a requesting state shall save harmless any member of a responding state police department serving within its borders for any act or acts done by him in the performance of his duty while engaged in carrying out the purposes of this compact.

(e) All liability that may arise under the laws of the requesting state or under the laws of the responding state or under the laws of a third state on account of or in connection with a request for aid, shall be assumed and borne by the requesting state.

(f) Any responding state rendering aid pursuant to this compact shall be reimbursed by the requesting state for any loss or damage to, or expense incurred in the operation of any equipment answering a request for aid, and for the cost of the materials, transportation and maintenance of state police personnel and equipment incurred in connection with such request:  Provided, that nothing herein contained shall prevent any responding state from assuming such loss, damage, expense or other cost.

(g) Each party state shall provide, in the same amounts and manner as if they were on duty within their state, for the pay and allowances of the personnel of its state police department while engaged without the state pursuant to this compact and while going to and returning from such duty pursuant to this compact.

(h) Each party state providing for the payment of compensation and death benefits to injured members and the representatives of deceased members of its state police department in case such members sustain injuries or are killed within their own state, shall provide for the payment of compensation and death benefits in the same manner and on the same terms in case such members sustain injury or are killed while rendering aid pursuant to this compact.


(a) As used in this Article:

1. “Emergency” means an occurrence or condition, temporary in nature, in which the state police department of a party state is, or may reasonably be expected to be, unable to cope with substantial and imminent danger to the public safety, and in which the cooperation of or aid from local police forces within the state is, or may reasonably be expected to be insufficient.  Also “emergency” shall mean a situation in which an investigation of an aspect of organized crime, or events connected with organized crime require augmentation, for a limited time, of the investigative personnel of the state police department from without the state.


2. “Requesting state” means the state whose state police department requests assistance in coping with an emergency.


3. “Responding state” means the state furnishing aid, or requested to furnish aid, pursuant to this Article.



1. “Emergency” means an occurrence or condition, temporary in nature, in which the state police department of a party state is, or may reasonably be expected to be, unable to cope with substantial and imminent danger to the public safety, and in which the cooperation of or aid from local police forces within the state is, or may reasonably be expected to be insufficient.  Also “emergency” shall mean a situation in which an investigation of an aspect of organized crime, or events connected with organized crime require augmentation, for a limited time, of the investigative personnel of the state police department from without the state.


2. “Requesting state” means the state whose state police department requests assistance in coping with an emergency.


3. “Responding state” means the state furnishing aid, or requested to furnish aid, pursuant to this Article.


(b) In case of emergency, upon the request of the administrative head of the state police department of a party state, the administrative head of the state police department of each responding state shall order such part of his state police forces as he, in his discretion, may find necessary, to aid the state police forces of the requesting state in order to carry out the purposes set forth in this compact.  In such case, it shall be the duty of the administrative head of the state police department of each responding state to issue the necessary orders for such use of state police forces of his state without the borders of his state, and to direct such forces to place themselves under the operational control of the administrative head of the state police department of the requesting state.


(c) The administrative head of the state police department of any party state, in his discretion, may withhold or recall the police forces of his state or any part or any member thereof, serving without its borders.


(d) Whenever any of the state police forces of any party state are engaged outside their own state in carrying out the purposes of this compact, the individual members so engaged shall have the same powers, duties, rights, privileges and immunities as members of the state police department of the state in which they are engaged, but in any event, a requesting state shall save harmless any member of a responding state police department serving within its borders for any act or acts done by him in the performance of his duty while engaged in carrying out the purposes of this compact.


(e) All liability that may arise under the laws of the requesting state or under the laws of the responding state or under the laws of a third state on account of or in connection with a request for aid, shall be assumed and borne by the requesting state.


(f) Any responding state rendering aid pursuant to this compact shall be reimbursed by the requesting state for any loss or damage to, or expense incurred in the operation of any equipment answering a request for aid, and for the cost of the materials, transportation and maintenance of state police personnel and equipment incurred in connection with such request:  Provided, that nothing herein contained shall prevent any responding state from assuming such loss, damage, expense or other cost.


(g) Each party state shall provide, in the same amounts and manner as if they were on duty within their state, for the pay and allowances of the personnel of its state police department while engaged without the state pursuant to this compact and while going to and returning from such duty pursuant to this compact.


(h) Each party state providing for the payment of compensation and death benefits to injured members and the representatives of deceased members of its state police department in case such members sustain injuries or are killed within their own state, shall provide for the payment of compensation and death benefits in the same manner and on the same terms in case such members sustain injury or are killed while rendering aid pursuant to this compact.

Article VIII. Finance
(a) The Conference shall submit to the Governor or designated officer or officers of each party state a budget of its estimated expenditures for such period as may be required by the laws of that party state for presentation to the legislature thereof.

(b) Each of the Conference's budgets of estimated expenditures shall contain specific recommendations of the amount or amounts to be appropriated by each of the party states.  The total amount of appropriations under any such budget shall be apportioned among the party states as follows:  One-third in equal shares;  one-third divided among the party states in the proportions that their populations bear to the total population of all the party states;  and one-third divided among the party states in the proportions that the major crimes committed in each party state bear to the total number of major crimes committed in all the party states.  In determining population pursuant to this paragraph, the most recent decennial census compiled by the United States Government shall be used.  Numbers of major crimes shall be as reported in the most recent annual “Uniform Crime Report” compiled by the Federal Bureau of Investigation of the United States Department of Justice, or by any agency which may assume responsibility for such compilation in the place of such Bureau.  In the event that any source of information required to be used for the purpose of this paragraph shall be discontinued, the Conference shall make its calculations on the basis of the best alternative sources of information and shall identify the sources used.

(c) The Conference shall not pledge the credit of any party state.  The Conference may meet any of its obligations in whole or in part with funds available to it under Article III (j) of this compact, provided that the Conference takes specific action setting aside such funds prior to incurring any obligation to be met in whole or in part in such manner.  Except where the Conference makes use of funds available to it under Article III (j) hereof, the Conference shall not incur any obligation prior to the allotment of funds by the party states adequate to meet the same.

(d) The Conference shall keep accurate accounts of all receipts and disbursements.  The receipts and disbursements of the Conference shall be subject to the audit and accounting procedures established under its rules.  However, all receipts and disbursements of funds handled by the Conference shall be audited yearly by a qualified, public accountant and the report of the audit shall be included in and become part of the annual report of the Conference.

(e) The accounts of the Conference shall be open at any reasonable time for inspection by duly constituted officers of the party states and any persons authorized by the Conference.

(f) Nothing contained herein shall be construed to prevent Conference compliance with laws relating to audit or inspection of accounts by or on behalf of any government contributing to the support of the Conference.


(a) The Conference shall submit to the Governor or designated officer or officers of each party state a budget of its estimated expenditures for such period as may be required by the laws of that party state for presentation to the legislature thereof.


(b) Each of the Conference's budgets of estimated expenditures shall contain specific recommendations of the amount or amounts to be appropriated by each of the party states.  The total amount of appropriations under any such budget shall be apportioned among the party states as follows:  One-third in equal shares;  one-third divided among the party states in the proportions that their populations bear to the total population of all the party states;  and one-third divided among the party states in the proportions that the major crimes committed in each party state bear to the total number of major crimes committed in all the party states.  In determining population pursuant to this paragraph, the most recent decennial census compiled by the United States Government shall be used.  Numbers of major crimes shall be as reported in the most recent annual “Uniform Crime Report” compiled by the Federal Bureau of Investigation of the United States Department of Justice, or by any agency which may assume responsibility for such compilation in the place of such Bureau.  In the event that any source of information required to be used for the purpose of this paragraph shall be discontinued, the Conference shall make its calculations on the basis of the best alternative sources of information and shall identify the sources used.


(c) The Conference shall not pledge the credit of any party state.  The Conference may meet any of its obligations in whole or in part with funds available to it under Article III (j) of this compact, provided that the Conference takes specific action setting aside such funds prior to incurring any obligation to be met in whole or in part in such manner.  Except where the Conference makes use of funds available to it under Article III (j) hereof, the Conference shall not incur any obligation prior to the allotment of funds by the party states adequate to meet the same.


(d) The Conference shall keep accurate accounts of all receipts and disbursements.  The receipts and disbursements of the Conference shall be subject to the audit and accounting procedures established under its rules.  However, all receipts and disbursements of funds handled by the Conference shall be audited yearly by a qualified, public accountant and the report of the audit shall be included in and become part of the annual report of the Conference.


(e) The accounts of the Conference shall be open at any reasonable time for inspection by duly constituted officers of the party states and any persons authorized by the Conference.


(f) Nothing contained herein shall be construed to prevent Conference compliance with laws relating to audit or inspection of accounts by or on behalf of any government contributing to the support of the Conference.

Article IX. Construction and SeverabilityThis compact shall be liberally construed so as to effectuate the purposes thereof.  The provisions of this compact shall be severable and if any phrase, clause, sentence or provision of this compact is declared to be contrary to the constitution of any state or of the United States or the applicability thereof to any government, agency, person or circumstance is held invalid, validity of the remainder of this compact and the applicability thereof to any government, agency, person or circumstance shall not be affected thereby.  If this compact shall be held contrary to the constitution of any state participating herein, the compact shall remain in full force and effect as to the remaining party states and in full force and effect as to the state affected as to all severable matters."
"Connecticut General Statutes Title 8. Zoning, Planning, Housing and Economic and Community Development § 8-13n. Requirements for incentive housing zones",https://codes.findlaw.com/ct/title-8-zoning-planning-housing-and-economic-and-community-development/ct-gen-st-sect-8-13n.html,"
(a) Notwithstanding the provisions of a charter or special act, a zoning commission may adopt, as part of the zoning regulations adopted under 
section 8-2
 or any special act, regulations establishing an incentive housing zone in accordance with the provisions of 
sections 8-13m
 to 
8-13x
, inclusive.


(b) An incentive housing zone shall satisfy the following requirements:

(1) The zone shall be consistent with the state plan of conservation and development and be located in an eligible location.


(2) The regulations of the zone shall permit, as of right, incentive housing development.


(3) The minimum allowable density for incentive housing development, per acre of developable land, shall be:  (A) Six units per acre for single-family detached housing;  (B) ten units per acre for duplex or townhouse housing;  and (C) twenty units per acre for multifamily housing, provided that a municipality whose population as determined by the most recent federal decennial census is less than five thousand, when applying to the commissioner for a letter of eligibility under 
section 8-13q
, may request approval of minimum as of right densities of not less than four units per acre for single-family detached housing, not less than six units per acre for duplex or townhouse housing, and not less than ten units per acre for multifamily housing.  In making such request, the municipality shall provide the Commissioner of Housing with evidence of sewage disposal, water supply, traffic safety or other existing, substantial infrastructure limitations that prevent adoption of the minimum densities set forth in this subdivision.  If the proposed incentive housing zone otherwise satisfies the requirements of this section, the commissioner may issue the requested letter of eligibility.  A municipality may request a waiver of the density requirements of this subdivision and the commissioner may grant a waiver if the municipality demonstrates in the application that the land to be zoned for incentive housing development is owned or controlled by the municipality itself, an agency thereof, or a land trust, housing trust fund or a nonprofit housing agency or corporation.  The proposed incentive housing zone regulation shall require, in an enforceable manner, that one hundred per cent of the proposed residential units will be subject to an incentive housing restriction, and the proposed incentive housing zone will otherwise satisfy the requirements of this section.


(4) In order to qualify for financial incentive payments set forth in 
section 8-13s
, the regulations of an incentive housing zone concerning the minimum as of right densities set forth in subdivision (3) of this subsection shall constitute an increase of at least twenty-five per cent above the density allowed by the underlying zone, notwithstanding the provisions of said 
section 8-13s
 with regard to zone adoption and building permit payments.


(5) The minimum densities prescribed in subdivision (3) of this subsection shall be subject only to site plan or subdivision procedures, submission requirements and approval standards of the municipality, and shall not be subject to special permit or special exception procedures, requirements or standards.


(6) An incentive housing zone may consist of one or more subzones, provided each subzone and the zone as a whole comply with the requirements of 
sections 8-13m
 to 
8-13x
, inclusive.


(7) The land area of an incentive housing zone shall not exceed ten per cent of the total land area in the municipality.  The aggregate land area of all incentive housing zones and subzones in a municipality shall not exceed twenty-five per cent of the total land area in the municipality.



(1) The zone shall be consistent with the state plan of conservation and development and be located in an eligible location.


(2) The regulations of the zone shall permit, as of right, incentive housing development.


(3) The minimum allowable density for incentive housing development, per acre of developable land, shall be:  (A) Six units per acre for single-family detached housing;  (B) ten units per acre for duplex or townhouse housing;  and (C) twenty units per acre for multifamily housing, provided that a municipality whose population as determined by the most recent federal decennial census is less than five thousand, when applying to the commissioner for a letter of eligibility under 
section 8-13q
, may request approval of minimum as of right densities of not less than four units per acre for single-family detached housing, not less than six units per acre for duplex or townhouse housing, and not less than ten units per acre for multifamily housing.  In making such request, the municipality shall provide the Commissioner of Housing with evidence of sewage disposal, water supply, traffic safety or other existing, substantial infrastructure limitations that prevent adoption of the minimum densities set forth in this subdivision.  If the proposed incentive housing zone otherwise satisfies the requirements of this section, the commissioner may issue the requested letter of eligibility.  A municipality may request a waiver of the density requirements of this subdivision and the commissioner may grant a waiver if the municipality demonstrates in the application that the land to be zoned for incentive housing development is owned or controlled by the municipality itself, an agency thereof, or a land trust, housing trust fund or a nonprofit housing agency or corporation.  The proposed incentive housing zone regulation shall require, in an enforceable manner, that one hundred per cent of the proposed residential units will be subject to an incentive housing restriction, and the proposed incentive housing zone will otherwise satisfy the requirements of this section.


(4) In order to qualify for financial incentive payments set forth in 
section 8-13s
, the regulations of an incentive housing zone concerning the minimum as of right densities set forth in subdivision (3) of this subsection shall constitute an increase of at least twenty-five per cent above the density allowed by the underlying zone, notwithstanding the provisions of said 
section 8-13s
 with regard to zone adoption and building permit payments.


(5) The minimum densities prescribed in subdivision (3) of this subsection shall be subject only to site plan or subdivision procedures, submission requirements and approval standards of the municipality, and shall not be subject to special permit or special exception procedures, requirements or standards.


(6) An incentive housing zone may consist of one or more subzones, provided each subzone and the zone as a whole comply with the requirements of 
sections 8-13m
 to 
8-13x
, inclusive.


(7) The land area of an incentive housing zone shall not exceed ten per cent of the total land area in the municipality.  The aggregate land area of all incentive housing zones and subzones in a municipality shall not exceed twenty-five per cent of the total land area in the municipality.


(c) A zoning commission may modify, waive or delete dimensional standards contained in the zone or zones that underlie an incentive housing zone in order to support the minimum or desired densities, mix of uses or physical compatibility in the incentive housing zone.  Standards subject to modification, waiver or deletion include, but shall not be limited to, building height, setbacks, lot coverage, parking ratios and road design standards.


(d) If a zoning commission adopts a regulation for an incentive housing zone that permits single-family detached homes on subdivided lots, requiring subdivision approval under the subdivision regulations of the municipality, the zoning commission shall make a written finding that the applicability of such subdivision regulations will not unreasonably impair the economic or physical feasibility of constructing housing at the minimum densities and subject to an incentive housing restriction as required in 
sections 8-13m
 to 
8-13x
, inclusive.  If housing on subdivided lots is proposed in an incentive housing zone, the zoning commission shall use its best efforts to adopt or encourage the planning commission to adopt subdivision standards that will ensure consistency of the single-family detached housing with the purposes of 
sections 8-13m
 to 
8-13x
, inclusive.


(e) The regulations of an incentive housing zone may allow for a mix of business, commercial or other nonresidential uses within a single zone or for the separation of such uses into one or more subzones, provided that the zone as a whole shall comply with the requirements of 
sections 8-13m
 to 
8-13x
, inclusive, and that such uses shall be consistent with as-of-right residential uses and densities required under this section.


(f) An incentive housing zone may overlay all or any part of an existing historic district or districts, and a municipality may establish an historic district within an approved incentive housing zone, provided, if the requirements or regulations of such historic district render the approved housing incentive zone not in compliance with the provisions of 
sections 8-13m
 to 
8-13x
, inclusive, the commissioner shall deny a preliminary or final letter of eligibility, deny or revoke a certificate of compliance, or deny any financial incentive payments set forth in 
section 8-13s
.


(g) An applicant for site plan or subdivision approval to construct an incentive housing development within an approved zone may, through an incentive housing restriction, exceed the minimum requirements for such a development as follows:  (1) More than twenty per cent of the total proposed dwelling units may be subject to the restriction;  (2) the maximum annual income of qualifying households may be less than eighty per cent of the area median income;  or (3) the duration of the restriction may be longer than thirty years.  An application for approval of an incentive housing development may not be denied on the basis that the proposed incentive housing restriction contains one or more of the provisions set forth in this subsection.


(h) The provisions of this section shall not be construed to affect the power of a zoning commission to adopt or amend regulations under chapter 124   1 or any special act.
"
Connecticut General Statutes Title 10. Education and Culture § 10-63l. Powers of regional school reapportionment committee,https://codes.findlaw.com/ct/title-10-education-and-culture/ct-gen-st-sect-10-63l.html,"
(a) The power, function, and responsibility of the regional school reapportionment committee shall be to determine and recommend a plan of representation on the regional board of education consistent with federal constitutional standards.  Among the alternatives it may consider and include in its recommendation are the following:  (1) The number of members on the regional board from each participating town shall be determined in the proportion, within permissible deviant limits consistent with federal constitutional standards, that the population of each town bears to the population of the entire regional school district;  (2) the regional school board shall be elected at large by the voters of the entire regional school district;  (3) the voting power of the members from each town on the regional school board shall be weighted in the proportion, within permissible deviant limits consistent with federal constitutional standards, that the population of each town bears to the population of the entire regional school district;  (4) such other method of representation or of distribution of voting power that is consistent with federal constitutional standards, provided, in the case of any such method which determines the number of members on the regional school board from each participating town, or the voting power of such members, in accordance with the proportion that the population of such town bears to the population of the entire regional school district or to the population of any other town in such district, the population of any such town shall not include the patients of any state institution located in such town.


(b) The regional school reapportionment committee shall submit its recommended plan of representation in writing to the State Board of Education within three months after its first organizational meeting.
"
Connecticut General Statutes Title 9. Elections § 9-620. Contributions made or received by committees formed to promote success or defeat of referendum questions,https://codes.findlaw.com/ct/title-9-elections/ct-gen-st-sect-9-620.html,"
(a) A political committee formed solely to aid or promote the success or defeat of a referendum question shall not make contributions to, or for the benefit of, a party committee, a political committee, a national committee, a committee of a candidate for federal or out-of-state office or a candidate committee, except in the distribution of a surplus, as provided in subsection (e) of 
section 9-608
.


(b) A political committee formed solely to aid or promote the success or defeat of a referendum question shall not receive contributions from a national committee or from a committee of a candidate for federal or out-of-state office.


(c) No person, other than an individual or a committee, shall make a contribution to a political committee formed solely to aid or promote the success or defeat of a referendum question, or to any other person, to aid or promote the success or defeat of a referendum question, in excess of ten cents for each individual residing in the state or political subdivision thereof in which such referendum question is to be voted upon, in accordance with the last federal decennial census.
"
Connecticut General Statutes Title 16. Public Service Companies § 16-245ee. Energy conservation and load management and renewable energy projects in lower income communities. Requirements for approval,https://codes.findlaw.com/ct/title-16-public-service-companies/ct-gen-st-sect-16-245ee.html,
Connecticut General Statutes Title 30. Intoxicating Liquors § 30-14a. Renewal and issuance of package store permits. Removal of premises,https://codes.findlaw.com/ct/title-30-intoxicating-liquors/ct-gen-st-sect-30-14a.html,
Connecticut General Statutes Title 10. Education and Culture § 10-226a. Documentation of pupils and teachers of racial minorities and pupils eligible for free or reduced price lunches,https://codes.findlaw.com/ct/title-10-education-and-culture/ct-gen-st-sect-10-226a.html,"
(a) Each local or regional board of education shall annually submit to the State Board of Education at such time and in such manner as the state board may prescribe such data as the state board may require in order to determine the total number of pupils and teachers of racial minorities and pupils eligible for free or reduced price lunches in the schools under the jurisdiction of each local or regional board and, in such cases as the state board shall determine, the number of pupils and teachers of racial minorities and pupils eligible for free and reduced price lunches in each school and in each grade.


(b) As used in 
sections 10-226a
 to 
10-226e
, inclusive, “pupils and teachers of racial minorities” means those whose race is defined as other than white, or whose ethnicity is defined as Hispanic or Latino by the federal Office of Management and Budget for use by the Bureau of Census of the United States Department of Commerce.
"
"Connecticut General Statutes Title 45A. Probate Courts and Procedure § 45a-95. Compensation of probate judges on and after January 5, 2011:  Definitions",https://codes.findlaw.com/ct/title-45a-probate-courts-and-procedure/ct-gen-st-sect-45a-95.html,"
(1) “Band 1 probate district” means a probate district that has a population of less than forty thousand, except a probate district that has a population of less than forty thousand with an annual weighted-workload of at least three thousand, but less than four thousand one hundred, which constitutes a band 2 probate district.


(2) “Band 2 probate district” means a probate district that has a population of at least forty thousand but less than fifty thousand, except that a probate district with less than forty thousand with an annual weighted-workload of at least three thousand, but less than four thousand one hundred, shall be a band 2 probate district.


(3) “Band 3 probate district” means a probate district that has a population of at least fifty thousand but less than sixty thousand, except that a probate district with less than fifty thousand with an annual weighted-workload of at least four thousand one hundred, but less than four thousand nine hundred, shall be a band 3 probate district.


(4) “Band 4 probate district” means a probate district that has a population of sixty thousand or more, except that a probate district with less than sixty thousand with an annual weighted-workload of at least four thousand nine hundred, shall be a band 4 probate district.


(5) “Population” means the annual population estimate by the Department of Public Health for each city or town as of October first of the immediately preceding calendar year.


(6) “Annual weighted-workload” means the annual weighted-workload for the immediately preceding fiscal year as defined in regulations issued by the Probate Court Administrator pursuant to subsection (b) of 
section 45a-77
.
"
Connecticut General Statutes Title 17B. Social Services § 17b-420. Commission on Aging. Membership. Duties. Authority. Personnel. Agreements with state agencies,https://codes.findlaw.com/ct/title-17b-social-services/ct-gen-st-sect-17b-420.html,
Connecticut General Statutes Title 18. Correctional Institutions and Department of Correction § 18-81j. Annual notification of municipal official in municipalities with correctional facilities concerning capacity and inmate population in facility,https://codes.findlaw.com/ct/title-18-correctional-institutions-and-department-of-correction/ct-gen-st-sect-18-81j.html,
Connecticut General Statutes Title 2. General Assembly and Legislative Agencies § 2-122. Asian Pacific American Affairs Commission. Membership. Vacancies. Duties. Annual report. Staff. Authority,https://codes.findlaw.com/ct/title-2-general-assembly-and-legislative-agencies/ct-gen-st-sect-2-122.html,
Connecticut General Statutes Title 2. General Assembly and Legislative Agencies § 2-121. African-American Affairs Commission. Membership. Vacancies. Duties. Annual report. Staff. Authority,https://codes.findlaw.com/ct/title-2-general-assembly-and-legislative-agencies/ct-gen-st-sect-2-121.html,
Connecticut General Statutes Title 2. General Assembly and Legislative Agencies § 2-120. Latino and Puerto Rican Affairs Commission. Membership. Vacancies. Duties. Annual report. Staff. Authority,https://codes.findlaw.com/ct/title-2-general-assembly-and-legislative-agencies/ct-gen-st-sect-2-120.html,
Connecticut General Statutes Title 13A. Highways and Bridges § 13a-175b. Distribution to towns,https://codes.findlaw.com/ct/title-13a-highways-and-bridges/ct-gen-st-sect-13a-175b.html,
"Connecticut General Statutes Title 42. Business, Selling, Trading and Collection Practices § 42-282. Required disclosures by diet companies. Required provisions in diet program contracts",https://codes.findlaw.com/ct/title-42-business-selling-trading-and-collection-practices/ct-gen-st-sect-42-282.html,"
(a) Any written representation by a diet company that consumers have successfully maintained weight loss must include in clear and conspicuous type and in close proximity to such representation:  (1) The average percentage of weight loss maintained by a representative sample of consumers who have properly used the diet company's product or service for more than two weeks, but not including consumers who were unable to use the product or service for the period of time recommended by the diet company due to illness, pregnancy or change of residence;  (2) the average length of time weight loss was maintained after such consumers completed use of the product or service, including any maintenance program;  (3) if the sample consumer population is not representative of the entire consumer population, the percentage of the entire consumer population which constitutes the sample consumer population or a statement substantially similar to the following:  “These results are not representative of the entire population which properly used the product or service”;  and (4) the statement “For Many Dieters, Weight Loss is Temporary”, provided, the diet company shall not represent that the statement does not apply to consumers of their product or service.


(b) Each diet program contract shall provide the consumer with (1) the right to cancel such contract, without liability, within three business days after the date of receipt by the consumer of a copy of the signed contract;  (2) the estimated duration of the diet program necessary to achieve the desired weight loss and all estimated costs of the contract, including, but not limited to, the contract price and the estimated monthly cost of any goods or services required to be purchased under the contract;  (3) a list of dietitian-nutritionists, advanced practice registered nurses, registered nurses, physicians or physician assistants employed by or under contract with the diet company who are licensed or certified by the Commissioner of Public Health and who monitor the consumer during the diet program;  and (4) the right to cancel the contract if (A) the consumer provides a letter from a licensed physician or a licensed advanced practice registered nurse indicating that continuation of the diet program is adverse to the health of the consumer or (B) the consumer relocates his residence further than twenty-five miles from any facility which the consumer is required to attend under the diet program.  If a diet program contract is cancelled by the consumer pursuant to subdivision (4) of this subsection, the consumer shall be reimbursed on a pro-rata basis for the portion of the contract price paid by the consumer that is attributable to the unused contract period.
"
"Connecticut General Statutes Title 7. Municipalities § 7-291a. Efforts re recruitment, retention and promotion of minority police officers",https://codes.findlaw.com/ct/title-7-municipalities/ct-gen-st-sect-7-291a.html,
Connecticut General Statutes Title 36A. The Banking Law of Connecticut § 36a-631. Books and records. Annual financial reports,https://codes.findlaw.com/ct/title-36a-the-banking-law-of-connecticut/ct-gen-st-sect-36a-631.html,"
(a) Each licensee shall make and keep such books, accounts and other records in such form and in such manner as the commissioner may by regulation or order require.  All records so required shall be kept at such place and shall be preserved for such time as the commissioner may by regulation or order specify.


(b) Each licensee shall, not more than ninety days after the close of each of its fiscal years or within such longer period as the commissioner may by regulation specify, file with the commissioner an annual report containing:

(1) A financial statement, including balance sheet, statement of income or loss, statement of changes in capital accounts and statement of changes in financial position, for or as of the end of such fiscal year, prepared with an audit by an independent certified public accountant in accordance with generally accepted accounting principles;
