title,href,text
"Vermont Statutes Title 17. Elections, § 1881a. Senatorial districts;  nominations and election",https://codes.findlaw.com/vt/title-17-elections/vt-st-tit-17-sect-1881a.html,"
(a) The laws relating to the election of Senators in single counties shall apply in senatorial districts except as their application may be inconsistent with this section or the structure of those districts.


(b) In senatorial districts, the senatorial district clerk shall be the county clerk for those towns within the district aggregating the largest population.


(c) Petitions for nominating candidates for Senator in the General Assembly by primary or by certificates of nomination of candidates for that office by convention, caucus, committee, or voters under chapter 49 of this title may be filed in the office of any county clerk in a senatorial district.  On the day after the last day for filing those petitions or certificates for that office, the other county clerk shall notify the senatorial district clerk of the facts concerning those petitions or certificates.  The senatorial district clerk shall be responsible for determining the names of candidates and other facts required by law to appear on the ballot for the office of Senator, and for obtaining and distributing the ballots to the other clerks in the district.  In senatorial districts, the ballots for Senator in the General Assembly shall be separate from those for other county officers.


(d) The clerk of the less populous county in a senatorial district shall report the results of voting in his or her county immediately after they are determined to the senatorial district clerk, who shall issue the certificates of nomination or election required by law as to the office of Senator.


(e) The canvassing of votes in a senatorial district shall be done in each county in the district as in the case of single counties, but the clerk of the less populous county in a senatorial district shall send a copy of the appropriate certificate to the clerk of the senatorial district who shall issue necessary certificates for the senatorial district.
"
"Vermont Statutes Title 6. Agriculture, § 1085. Mosquito Control Grant Program",https://codes.findlaw.com/vt/title-6-agriculture/vt-st-tit-6-sect-1085.html,"
(a) A Mosquito Control District formed pursuant to 24 V.S.A. chapter 121 may apply, in a manner prescribed by the Secretary, in writing to the Secretary of Agriculture, Food and Markets, for a State assistance grant for mosquito control activities.


(b) After submission of an application under subsection (a) of this section, the Secretary of Agriculture, Food and Markets may award a grant of 75 percent or less of the project costs for the purchase and application of larvicide and the costs associated with required larval survey activities within a Mosquito Control District.  The Mosquito Control District may provide 25 percent of the project costs through in-kind services, including adulticide application or the purchase of capital equipment used for mosquito control activities.  At the Secretary's discretion, costs associated with capital equipment that may be required for larval control programs within a Mosquito Control District may be eligible for grant awards up to 75 percent of the total equipment costs.


(c) The Secretary of Agriculture, Food and Markets shall make awards under this section to priority projects to the extent funds are available.  In establishing priorities for individual projects, the Agency shall consider the following:

(1) the history of mosquito breeding in the Mosquito Control District based on epizootic mosquito population;


(2) the history of mosquito populations in the Mosquito Control District in relation to mosquito breeding areas;  and


(3) a recommendation by the Agency of Agriculture, Food and Markets or a local survey approved by the Agency of Agriculture, Food and Markets regarding local mosquito breeding habitat or adult mosquito populations within the Mosquito Control District.



(1) the history of mosquito breeding in the Mosquito Control District based on epizootic mosquito population;


(2) the history of mosquito populations in the Mosquito Control District in relation to mosquito breeding areas;  and


(3) a recommendation by the Agency of Agriculture, Food and Markets or a local survey approved by the Agency of Agriculture, Food and Markets regarding local mosquito breeding habitat or adult mosquito populations within the Mosquito Control District.


(d) Prior to an award of a grant under this section, a Mosquito Control District shall provide the Secretary of Agriculture, Food and Markets with proof of financial insurance for mosquito control activities and shall submit a notice of intent to apply for a permit issued under 
section 1083
 of this title.


(e) Larvicide application funded in part under this section shall occur only after the Secretary of Agriculture, Food and Markets approves treatment as warranted within a Mosquito Control District.  The approval of the Secretary shall be based upon a biological assessment of mosquito larvae and pupae populations by a technician trained and approved by the Agency of Agriculture, Food and Markets.


(f) The Secretary of Agriculture, Food and Markets may use State funds appropriated for mosquito control assistance under this section for mosquito control projects or studies that are in the best interests of the State when an appropriate Mosquito Control District is not available or not eligible to receive a grant.


(g) The Secretary may adopt rules to carry out the provisions of this section.
"
"Vermont Statutes Title 17. Elections, § 1904. Legislative apportionment board",https://codes.findlaw.com/vt/title-17-elections/vt-st-tit-17-sect-1904.html,"
(a) There is hereby created the legislative apportionment board, consisting of:  a special master designated by the chief justice of the supreme court;  one resident of the state of Vermont for five years immediately preceding the appointment, appointed by the governor from each political party that has had more than three members serve as members of the general assembly, who are not all from the same county, for at least three of the five biennial legislative sessions since the taking of the previous decennial census of the United States;  and one resident of the state of Vermont for the five years immediately preceding the appointment, elected by the state committee of each of those political parties, a quorum of each committee being present and voting.  No member of the board shall serve as a member or employee of the general assembly, or of either house thereof.  The special master so designated shall be chair of the board, and shall call such meetings as may be necessary for the accomplishment of the duties of the board hereafter set forth.  The secretary of state of Vermont shall be secretary of the board, but shall have no vote.  For the purpose of determining representation of a political party under this section, if a candidate for election to the general assembly accepted a nomination from more than one political party, that candidate's party affiliation shall be only that political party to which he or she filed a petition for nomination.


(b) Members of the board shall first be selected on or before July 1, 1990, and thereafter members shall be selected decennially before July 1 and shall serve until their successors are selected.  The appointing or electing authority shall fill vacancies.


(c) For administrative purposes, the board shall be part of the office of the secretary of state, and funds for the board's operation shall be appropriated for the secretary of state, provided, however, that expenditures of such appropriation shall be directed by the board.


(d) Members of the board not receiving a salary from the state shall receive per diem compensation and expenses as provided in 
32 V.S.A. § 1010
.


(e) The board may employ or contract for such expert assistants or services, or both, as may be necessary to carry out its duties.
"
"Vermont Statutes Title 10. Conservation and Development, § 4605. Placing fish in waters;  fish importation permits",https://codes.findlaw.com/vt/title-10-conservation-and-development/vt-st-tit-10-sect-4605.html,"
(a) A person shall not introduce or attempt to introduce any fish into any waters except private ponds lacking access to other waters of the State without a permit issued by the Commissioner under this section or rules adopted by the Commissioner under subsection (c) of this section.


(b) A person shall not bring into the State for the purpose of planting or introducing, or to plant or introduce, into any of the inland or outlying waters of the State any live fish or the live spawn thereof, unless, upon application in writing therefor, the person obtains from the Commissioner a permit so to do.


(c) The Commissioner may, by rule:

(1) Require a permit to introduce or attempt to introduce specific fish species into a specific water of the State based on management purposes.


(2) Prohibit the introduction or attempt at introduction of fish to specific waters of the State based on management purposes, ecosystem considerations, or the health and safety of Vermont's fish population.


(3) Adopt a list of fish which, if introduced into Vermont waters, have the potential to cause harm to the fish population of the State.  A person shall not possess or bring into the State any fish on the list unless the person has received a permit issued pursuant to this subsection.  The Commissioner may issue a permit allowing importation and possession of a fish on the list, provided the fish is to be kept in a controlled situation and used for a public purpose such as research or education.



(1) Require a permit to introduce or attempt to introduce specific fish species into a specific water of the State based on management purposes.


(2) Prohibit the introduction or attempt at introduction of fish to specific waters of the State based on management purposes, ecosystem considerations, or the health and safety of Vermont's fish population.


(3) Adopt a list of fish which, if introduced into Vermont waters, have the potential to cause harm to the fish population of the State.  A person shall not possess or bring into the State any fish on the list unless the person has received a permit issued pursuant to this subsection.  The Commissioner may issue a permit allowing importation and possession of a fish on the list, provided the fish is to be kept in a controlled situation and used for a public purpose such as research or education.


(d) Applicants shall pay a permit fee of $50.00.  The Commissioner or duly authorized agents shall make such investigation and inspection of the fish as they may deem necessary and then the importation permit may be granted pursuant to regulations which the Board shall prescribe.  The Commissioner may waive the permit fee required under this subsection for organizations cooperating or partnering with the Department.  The Commissioner or duly authorized agents shall make a determination on the permit within 10 days of receiving the application.  The Department may dispose of unlawfully imported fish as it may judge best, and the State may collect damages from the violator of this subsection for all expenses incurred.


(e) Nothing in this section shall prohibit the Board, the Commissioner, or their duly authorized agents from bringing into the State for the purpose of planting, introducing, or stocking, or from planting, introducing, or stocking any fish in the State.


(f) In any permit issued under this section, the Commissioner may include conditions that ensure the health and safety of Vermont's fish population.
"
"Vermont Statutes Title 26. Professions and Occupations, § 1611. Advanced practice registered nurse licensure",https://codes.findlaw.com/vt/title-26-professions-and-occupations/vt-st-tit-26-sect-1611.html,"
(1) Have a degree or certificate from a Vermont graduate nursing program approved by the Board or a United States graduate program approved by a state or a national accrediting agency that includes a curriculum substantially equivalent to Vermont programs approved by the Board.  The educational program shall meet the educational standards set by the national accrediting board and the national certifying board.  Programs shall include a supervised clinical component in the role and population focus of the applicant's certification.  The program shall prepare nurses to practice advanced nursing in a role as a nurse practitioner, certified nurse midwife, certified nurse anesthetist, or clinical nurse specialist in psychiatric or mental health nursing and shall include, at a minimum, graduate level courses in:

(A) advanced pharmacotherapeutics;


(B) advanced patient assessment;  and


(C) advanced pathophysiology.



(A) advanced pharmacotherapeutics;


(B) advanced patient assessment;  and


(C) advanced pathophysiology.


(2) Hold current advanced nursing certification in a role and population focus granted by a national certifying organization recognized by the Board.
"
"Vermont Statutes Title 10. Conservation and Development, § 6042. Capability and Development Plan",https://codes.findlaw.com/vt/title-10-conservation-and-development/vt-st-tit-10-sect-6042.html,
"Vermont Statutes Title 26. Professions and Occupations, § 1612. Practice guidelines",https://codes.findlaw.com/vt/title-26-professions-and-occupations/vt-st-tit-26-sect-1612.html,"
(a) APRN licensees who intend to or are engaged in clinical practice as an APRN shall submit for review individual practice guidelines and receive Board approval of the practice guidelines.  Practice guidelines shall reflect current standards of advanced nursing practice specific to the APRN's role, population focus, and specialty.


(b) Licensees shall submit for review individual practice guidelines and receive Board approval of the practice guidelines:

(1) prior to initial employment;


(2) if employed or practicing as an APRN, upon application for renewal of an APRN's registered nurse license;  and


(3) prior to a change in the APRN's employment or clinical role, population focus, or specialty.



(1) prior to initial employment;


(2) if employed or practicing as an APRN, upon application for renewal of an APRN's registered nurse license;  and


(3) prior to a change in the APRN's employment or clinical role, population focus, or specialty.
"
"Vermont Statutes Title 18. Health, § 9405. State Health Plan;  Health Resource Allocation Plan",https://codes.findlaw.com/vt/title-18-health/vt-st-tit-18-sect-9405.html,"
(a) No later than January 1, 2005, the Secretary of Human Services or designee, in consultation with the Chair of the Green Mountain Care Board and health care professionals and after receipt of public comment, shall adopt a State Health Plan that sets forth the health goals and values for the State.  The Secretary may amend the Plan as the Secretary deems necessary and appropriate.  The Plan shall include health promotion, health protection, nutrition, and disease prevention priorities for the State, identify available human resources as well as human resources needed for achieving the State's health goals and the planning required to meet those needs, and identify geographic parts of the State needing investments of additional resources in order to improve the health of the population.  The Plan shall contain sufficient detail to guide development of the State Health Resource Allocation Plan.  Copies of the Plan shall be submitted to members of the Senate and House Committees on Health and Welfare no later than January 15, 2005.


(b) On or before July 1, 2005, the Green Mountain Care Board, in consultation with the Secretary of Human Services, shall submit to the Governor a four-year Health Resource Allocation Plan.  The Plan shall identify Vermont needs in health care services, programs, and facilities;  the resources available to meet those needs;  and the priorities for addressing those needs on a statewide basis.

(1) The Plan shall include:

(A) A statement of principles reflecting the policies enumerated in 
sections 9401
 and 
9431
 of this chapter to be used in allocating resources and in establishing priorities for health services.


(B) Identification of the current supply and distribution of hospital, nursing home, and other inpatient services;  home health and mental health services;  treatment and prevention services for alcohol and other drug abuse;  emergency care;  ambulatory care services, including primary care resources, federally qualified health centers, and free clinics;  major medical equipment;  and health screening and early intervention services.


(C) Consistent with the principles set forth in subdivision (A) of this subdivision (1), recommendations for the appropriate supply and distribution of resources, programs, and services identified in subdivision (B) of this subdivision (1), options for implementing such recommendations and mechanisms which will encourage the appropriate integration of these services on a local or regional basis.  To arrive at such recommendations, the Green Mountain Care Board shall consider at least the following factors:

(i) the values and goals reflected in the State Health Plan;


(ii) the needs of the population on a statewide basis;


(iii) the needs of particular geographic areas of the State, as identified in the State Health Plan;


(iv) the needs of uninsured and underinsured populations;


(v) the use of Vermont facilities by out-of-state residents;


(vi) the use of out-of-state facilities by Vermont residents;


(vii) the needs of populations with special health care needs;


(viii) the desirability of providing high quality services in an economical and efficient manner, including the appropriate use of midlevel practitioners;


(ix) the cost impact of these resource requirements on health care expenditures;


(x) the overall quality and use of health care services as reported by the Vermont Program for Quality in Health Care and the Vermont Ethics Network;


(xi) the overall quality and cost of services as reported in the annual hospital community reports;


(xii) individual hospital four-year capital budget projections;  and


(xiii) the four-year projection of health care expenditures prepared by the Board.




(2) In the preparation of the Plan, the Green Mountain Care Board shall convene the Green Mountain Care Board General Advisory Committee established pursuant to subdivision 9374(e)(1) of this title.  The Green Mountain Care Board General Advisory Committee shall review drafts and provide recommendations to the Board during the development of the Plan.  


(3) The Board, with the Green Mountain Care Board General Advisory Committee, shall conduct at least five public hearings, in different regions of the State, on the Plan as proposed and shall give interested persons an opportunity to submit their views orally and in writing.  To the extent possible, the Board shall arrange for hearings to be broadcast on interactive television.  Not less than 30 days prior to any such hearing, the Board shall publish in the manner prescribed in 
1 V.S.A. § 174
 the time and place of the hearing and the place and period during which to direct written comments to the Board.  In addition, the Board may create and maintain a website to allow members of the public to submit comments electronically and review comments submitted by others.


(4) The Board shall develop a mechanism for receiving ongoing public comment regarding the Plan and for revising it every four years or as needed.


(5) The Board in consultation with appropriate health care organizations and State entities shall inventory and assess existing State health care data and expertise, and shall seek grants to assist with the preparation of any revisions to the Health Resource Allocation Plan.


(6) The Plan or any revised plan proposed by the Board shall be the Health Resource Allocation Plan for the State after it is approved by the Governor or upon passage of three months from the date the Governor receives the proposed Plan, whichever occurs first, unless the Governor disapproves the proposed Plan, in whole or in part.  If the Governor disapproves, he or she shall specify the sections of the proposed Plan which are objectionable and the changes necessary to meet the objections.  The sections of the proposed Plan not disapproved shall become part of the Health Resource Allocation Plan.



(1) The Plan shall include:

(A) A statement of principles reflecting the policies enumerated in 
sections 9401
 and 
9431
 of this chapter to be used in allocating resources and in establishing priorities for health services.


(B) Identification of the current supply and distribution of hospital, nursing home, and other inpatient services;  home health and mental health services;  treatment and prevention services for alcohol and other drug abuse;  emergency care;  ambulatory care services, including primary care resources, federally qualified health centers, and free clinics;  major medical equipment;  and health screening and early intervention services.


(C) Consistent with the principles set forth in subdivision (A) of this subdivision (1), recommendations for the appropriate supply and distribution of resources, programs, and services identified in subdivision (B) of this subdivision (1), options for implementing such recommendations and mechanisms which will encourage the appropriate integration of these services on a local or regional basis.  To arrive at such recommendations, the Green Mountain Care Board shall consider at least the following factors:

(i) the values and goals reflected in the State Health Plan;


(ii) the needs of the population on a statewide basis;


(iii) the needs of particular geographic areas of the State, as identified in the State Health Plan;


(iv) the needs of uninsured and underinsured populations;


(v) the use of Vermont facilities by out-of-state residents;


(vi) the use of out-of-state facilities by Vermont residents;


(vii) the needs of populations with special health care needs;


(viii) the desirability of providing high quality services in an economical and efficient manner, including the appropriate use of midlevel practitioners;


(ix) the cost impact of these resource requirements on health care expenditures;


(x) the overall quality and use of health care services as reported by the Vermont Program for Quality in Health Care and the Vermont Ethics Network;


(xi) the overall quality and cost of services as reported in the annual hospital community reports;


(xii) individual hospital four-year capital budget projections;  and


(xiii) the four-year projection of health care expenditures prepared by the Board.




(A) A statement of principles reflecting the policies enumerated in 
sections 9401
 and 
9431
 of this chapter to be used in allocating resources and in establishing priorities for health services.


(B) Identification of the current supply and distribution of hospital, nursing home, and other inpatient services;  home health and mental health services;  treatment and prevention services for alcohol and other drug abuse;  emergency care;  ambulatory care services, including primary care resources, federally qualified health centers, and free clinics;  major medical equipment;  and health screening and early intervention services.


(C) Consistent with the principles set forth in subdivision (A) of this subdivision (1), recommendations for the appropriate supply and distribution of resources, programs, and services identified in subdivision (B) of this subdivision (1), options for implementing such recommendations and mechanisms which will encourage the appropriate integration of these services on a local or regional basis.  To arrive at such recommendations, the Green Mountain Care Board shall consider at least the following factors:

(i) the values and goals reflected in the State Health Plan;


(ii) the needs of the population on a statewide basis;


(iii) the needs of particular geographic areas of the State, as identified in the State Health Plan;


(iv) the needs of uninsured and underinsured populations;


(v) the use of Vermont facilities by out-of-state residents;


(vi) the use of out-of-state facilities by Vermont residents;


(vii) the needs of populations with special health care needs;


(viii) the desirability of providing high quality services in an economical and efficient manner, including the appropriate use of midlevel practitioners;


(ix) the cost impact of these resource requirements on health care expenditures;


(x) the overall quality and use of health care services as reported by the Vermont Program for Quality in Health Care and the Vermont Ethics Network;


(xi) the overall quality and cost of services as reported in the annual hospital community reports;


(xii) individual hospital four-year capital budget projections;  and


(xiii) the four-year projection of health care expenditures prepared by the Board.



(i) the values and goals reflected in the State Health Plan;


(ii) the needs of the population on a statewide basis;


(iii) the needs of particular geographic areas of the State, as identified in the State Health Plan;


(iv) the needs of uninsured and underinsured populations;


(v) the use of Vermont facilities by out-of-state residents;


(vi) the use of out-of-state facilities by Vermont residents;


(vii) the needs of populations with special health care needs;


(viii) the desirability of providing high quality services in an economical and efficient manner, including the appropriate use of midlevel practitioners;


(ix) the cost impact of these resource requirements on health care expenditures;


(x) the overall quality and use of health care services as reported by the Vermont Program for Quality in Health Care and the Vermont Ethics Network;


(xi) the overall quality and cost of services as reported in the annual hospital community reports;


(xii) individual hospital four-year capital budget projections;  and


(xiii) the four-year projection of health care expenditures prepared by the Board.


(2) In the preparation of the Plan, the Green Mountain Care Board shall convene the Green Mountain Care Board General Advisory Committee established pursuant to subdivision 9374(e)(1) of this title.  The Green Mountain Care Board General Advisory Committee shall review drafts and provide recommendations to the Board during the development of the Plan.  


(3) The Board, with the Green Mountain Care Board General Advisory Committee, shall conduct at least five public hearings, in different regions of the State, on the Plan as proposed and shall give interested persons an opportunity to submit their views orally and in writing.  To the extent possible, the Board shall arrange for hearings to be broadcast on interactive television.  Not less than 30 days prior to any such hearing, the Board shall publish in the manner prescribed in 
1 V.S.A. § 174
 the time and place of the hearing and the place and period during which to direct written comments to the Board.  In addition, the Board may create and maintain a website to allow members of the public to submit comments electronically and review comments submitted by others.


(4) The Board shall develop a mechanism for receiving ongoing public comment regarding the Plan and for revising it every four years or as needed.


(5) The Board in consultation with appropriate health care organizations and State entities shall inventory and assess existing State health care data and expertise, and shall seek grants to assist with the preparation of any revisions to the Health Resource Allocation Plan.


(6) The Plan or any revised plan proposed by the Board shall be the Health Resource Allocation Plan for the State after it is approved by the Governor or upon passage of three months from the date the Governor receives the proposed Plan, whichever occurs first, unless the Governor disapproves the proposed Plan, in whole or in part.  If the Governor disapproves, he or she shall specify the sections of the proposed Plan which are objectionable and the changes necessary to meet the objections.  The sections of the proposed Plan not disapproved shall become part of the Health Resource Allocation Plan.
"
"Vermont Statutes Title 18. Health, § 9373. Definitions",https://codes.findlaw.com/vt/title-18-health/vt-st-tit-18-sect-9373.html,"
(1) “Board” means the Green Mountain Care Board established in this chapter.


(2) “Chronic care” means health services provided by a health care professional for an established clinical condition that is expected to last a year or more and that requires ongoing clinical management attempting to restore the individual to highest function, minimize the negative effects of the condition, prevent complications related to chronic conditions, engage in advanced care planning, and promote appropriate access to palliative care.


(3) “Chronic care management” means a system of coordinated health care interventions and communications for individuals with chronic conditions, including significant patient self-care efforts, systemic supports for licensed health care practitioners and their patients, and a plan of care emphasizing prevention of complications, utilizing evidence-based practice guidelines, patient empowerment strategies, and evaluation of clinical, humanistic, and economic outcomes on an ongoing basis with the goal of improving overall health.


(4) “Global payment” means a payment from a health insurer, Medicaid, Medicare, or other payer for the health services of a defined population of patients for a defined period of time.  Such payments may be adjusted to account for the population's underlying risk factors, including severity of illness and socioeconomic factors that may influence the cost of health care for the population.


(5) “Green Mountain Care” means the public-private universal health care program designed to provide health benefits through a simplified, uniform, single administrative system pursuant to 33 V.S.A. chapter 18, subchapter 2.


(6) “Health care professional” means an individual, partnership, corporation, facility, or institution licensed or certified or otherwise authorized by Vermont law to provide professional health services.


(7) “Health care system” means the local, State, regional, or national system of delivering health services, including administrative costs, capital expenditures, preventive care, and wellness services.


(8) “Health insurer” means any health insurance company, nonprofit hospital and medical service corporation, managed care organization, and, to the extent permitted under federal law, any administrator of a health benefit plan offered by a public or a private entity.  The term does not include Medicaid or any other State health care assistance program financed in whole or in part through a federal program.


(9) “Health service” means any treatment or procedure delivered by a health care professional to maintain an individual's physical or mental health or to diagnose or treat an individual's physical or mental condition, including services ordered by a health care professional, chronic care management, preventive care, wellness services, and medically necessary services to assist in activities of daily living.


(10) “Integrated delivery system” means a group of health care professionals, associated either through employment by a single entity or through a contractual arrangement, that provides health services for a defined population of patients and is compensated through a global payment.


(11) “Manufacturers of prescribed products” shall have the same meaning as “manufacturers” in 
section 4631a
 of this title.


(12) “Payment reform” means modifying the method of payment from a fee-for-service basis to one or more alternative methods for compensating health care professionals, health care provider bargaining groups created pursuant to 
section 9409
 of this title, integrated delivery systems, and other health care professional arrangements, manufacturers of prescribed products, medical supply companies, and other companies providing health services or health supplies for the provision of high-quality and efficient health services, products, and supplies while measuring quality and efficiency.  The term may include shared savings agreements, bundled payments, episode-based payments, and global payments.


(13) “Preventive care” means health services provided by health care professionals to identify and treat asymptomatic individuals who have risk factors or preclinical disease, but in whom the disease is not clinically apparent, including immunizations and screening, counseling, treatment, and medication determined by scientific evidence to be effective in preventing or detecting a condition.


(14) “Unified health care budget” means the budget established in accordance with 
section 9375a
 of this title.


(15) “Wellness services” means health services, programs, or activities that focus on the promotion or maintenance of good health.


<Text of subsec. (16) effective January 1, 2018.>
(16) “Accountable care organization” and “ACO” means an organization of health care providers that has a formal legal structure, is identified by a federal Taxpayer Identification Number, and agrees to be accountable for the quality, cost, and overall care of the patients assigned to it.
"
"Vermont Statutes Title 10. Conservation and Development, § 7552. Standard Electronic Waste Recycling Plan",https://codes.findlaw.com/vt/title-10-conservation-and-development/vt-st-tit-10-sect-7552.html,"
(a) Standard Plan adoption.  Beginning January 1, 2011, the Secretary shall adopt a plan for the collection and recycling of all electronic waste in the State.  In developing the Plan, the Secretary shall evaluate existing electronic waste collection opportunities and services in each county to determine whether such opportunities and services are adequate.  In making an adequacy determination, the Secretary shall consider the geography, population, and population density of each county.  If, after completion of an adequacy review, the Secretary determines that the collection opportunities in a county are:

(1) Inadequate, the Secretary may require additional collection activities in that county.  Additional collection activities may include additional collection facilities, collection events, or other collection activities identified by the Secretary as necessary to achieve the statewide recycling goal.  If the Secretary requires additional collection activities, the Secretary shall consider, as one of the criteria reviewed in selecting additional collection activities, the cost effectiveness of the additional collection activities in achieving the objective of convenient service.


(2) Adequate, and that additional collection opportunities are not required.



(1) Inadequate, the Secretary may require additional collection activities in that county.  Additional collection activities may include additional collection facilities, collection events, or other collection activities identified by the Secretary as necessary to achieve the statewide recycling goal.  If the Secretary requires additional collection activities, the Secretary shall consider, as one of the criteria reviewed in selecting additional collection activities, the cost effectiveness of the additional collection activities in achieving the objective of convenient service.


(2) Adequate, and that additional collection opportunities are not required.


(b) Standard Plan minimum requirements.  The Standard Plan shall:

(1) site at least three permanent facilities in each county for the collection of electronic waste from covered entities, unless the Secretary determines that existing or proposed collection opportunities are not required, but in no case shall the Secretary reduce the number of permanent facilities below one;


(2) site at least one permanent facility in each city or town with a population of 10,000 or greater for the collection of electronic waste from covered entities;


(3) require electronic waste collection facilities to accept electronic waste at no cost to covered entities;


(4) ensure that each recycler used in implementing the Plan complies with the recycling standards established under 
section 7559
 of this title;


(5) ensure that during Plan implementation a public information and outreach effort takes place to inform consumers about how to recycle their electronic waste at the end of the product's life;


(6) require electronic waste collection facilities to be staffed, open on an ongoing basis, and open to the public at a frequency needed to meet the needs of the area being served;


(7) prohibit a collection facility from refusing to accept electronic waste delivered to the facility for recycling from a covered entity.



(1) site at least three permanent facilities in each county for the collection of electronic waste from covered entities, unless the Secretary determines that existing or proposed collection opportunities are not required, but in no case shall the Secretary reduce the number of permanent facilities below one;


(2) site at least one permanent facility in each city or town with a population of 10,000 or greater for the collection of electronic waste from covered entities;


(3) require electronic waste collection facilities to accept electronic waste at no cost to covered entities;


(4) ensure that each recycler used in implementing the Plan complies with the recycling standards established under 
section 7559
 of this title;


(5) ensure that during Plan implementation a public information and outreach effort takes place to inform consumers about how to recycle their electronic waste at the end of the product's life;


(6) require electronic waste collection facilities to be staffed, open on an ongoing basis, and open to the public at a frequency needed to meet the needs of the area being served;


(7) prohibit a collection facility from refusing to accept electronic waste delivered to the facility for recycling from a covered entity.


(c) Plan evaluation.  The Secretary shall annually review and analyze the Standard Plan to determine if implementation of the Standard Plan achieves the statewide collection and recycling goal set forth under 
section 7555
 of this title.  The Secretary may modify the plan based upon the results of that review.


(d) Plan term.  The Secretary shall revise and adopt the standard plan every five years.


(e) Public review and consultation.  Prior to the approval or modification of the Standard Plan, the Agency shall make the proposed Standard Plan available for public review and comment for at least 30 days.  The Agency shall consult with interested persons, including manufacturers, recyclers, collectors, retailers, solid waste districts, and environmental groups.


(f) Applicability.  A collector, transporter, or recycler not included in a plan approved under this section or under a plan approved under 
section 7554
 of this title shall not be subject to the requirements of this section or 
section 7554
.
"
